sim,size,connectance,sigma,mu,rho,Va,Pa,Rmax,Robs
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3940807765028108
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3693811862406766
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.2888823233413849
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3389227402095095
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.40038730126469246
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.32835103279074257
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.2931809885390984
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.32158930518750933
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.25651340572467834
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3125503678462928
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.45373199772688133
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.4247530869885275
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.23479123698944288
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.2733071252385247
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.2885085912899839
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.4786206267546497
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.45225959142111766
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.6076111620941993
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.32666827065611964
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3712537187538388
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.4531774556523991
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.24586582023621467
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.34691859091191807
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3580188636765253
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.39063947323619813
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3190261526828893
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.2949408355354707
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.40137442995598505
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3662418139358015
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.2054369108380505
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.2995845225586781
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.3829052524356519
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.2036822353560478
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.23287211681016212
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.22302493083770736
1,10,0.4,0.25,-0.1,-0.09600000000000002,0.027400000000000004,0,0.34359516960343806,0.35271810965967193
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.30662386006065045
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4473861830873396
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.37101967867717506
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3615054063684397
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.31451097466564937
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4811509556457053
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4250422821656682
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4968520943551569
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4228397855348827
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.49919641748208854
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.39548626247035273
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3404378936659915
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.39470097816178756
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4345763904724804
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.38942723075782393
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.49422885880996903
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.36234341493047556
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.32211764300357304
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3774547424669155
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3482739209561511
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.39833878169315096
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4074830902956336
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.43498184792755185
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.40659694192351786
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.42800635997954395
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.41575407381873375
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3075109627624111
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.41240225273405473
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.37836835096589166
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3285924597095689
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.32239683107010675
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.33671187674172076
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4024270513851356
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.36816500278262243
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.29081588347917764
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3516439582840599
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.275240858827224
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3489761451891964
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3336293753044463
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.47363007963013876
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.33781396268406794
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.35840969564129777
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.36895701128301234
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.5268677797363922
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3326957464092061
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.32449023002108845
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3161976618975543
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3737139636269772
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.48621060701326446
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4011064024868209
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.2547069478547798
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.34688936732892617
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.38802087119343637
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.36482378242301744
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3209481546052776
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4451467199916303
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4747177101669721
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.34979579034193825
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.38025041030578466
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3981374490884499
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3460915455824176
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3544540321859807
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.39032026234909273
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.34528357673170085
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4408664854206998
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.39067836810639944
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4056212810920914
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.34657021072258903
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.31359839660863426
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.30207309542035954
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.45144732222250894
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.34005491112404657
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.550509279038935
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.43891954089865864
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.38660586501265365
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4495973269399737
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.42322269082144875
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.2084497426541801
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.42480618794223735
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.27802735837239767
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.41674466292809564
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3701589659619708
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3408741972266835
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3142093724309982
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.27542220967863473
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3077732756324039
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4510875714617214
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3930953233425798
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.5121033358066138
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4728268219591241
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.29331591323893463
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.2798159158250369
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.2943293058918814
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.37467426500230505
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.256366841628699
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3242795266698958
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.3737510203493159
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.4193755771478063
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.35929508433401836
1,10,0.7,0.25,-0.1,-0.048000000000000015,0.04585,0,0.40374197726538863,0.24979516544287475
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.45145543963905393
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.44643975722639423
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.38112420335038777
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.38647542374170046
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4997815509300467
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.3996072091887516
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.36392785514732645
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.3370156482020753
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.38958793146769266
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.40391133884377156
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4527897987839581
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.36949590314957464
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.304916724210931
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.3594058256060735
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.44609968702563474
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4267400167824961
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4317119116626904
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.44533189610852564
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4584919850587451
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4426528646926857
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.32687891216492754
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.39523634452777934
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.5917538959106737
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.3516941068947722
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.46191204746207726
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4636083941128559
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.38395996804770244
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4255275370386972
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4389515679071296
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4120411066427653
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.3675934996467203
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4045886500264114
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.449768056897738
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.3778988388816259
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4024620045888018
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4248321853491748
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.43573638391607233
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4037989205119276
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.47751106848200225
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.39083139679039314
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.510100394154799
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.46856539889576815
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.36870767887513994
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.541979830044511
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.42034072560467706
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4669598281636457
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4347331356999498
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4383202931440083
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4747954989964036
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.41664367434217386
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4687829240953706
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.36366210492878587
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.38510857316888514
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4706578455674861
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.34950986065099804
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.35194510686056485
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.43902873176380663
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.40915302561413286
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4652789848648038
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.34942245543028116
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.45335866735380476
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.38288703965556353
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.41190838347699366
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.46097074973587066
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4138352830416519
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.4375953639223619
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.561094846291592
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.39916812054679085
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.5258918786922668
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.3553769423444929
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.5305727250284633
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.3144261831442933
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.342743001486257
1,10,1,0.25,-0.1,0,0.0625,0,0.44151844011225294,0.39179425153206465
