size,connectance,sigma,mu_u,mu_l,Robs
250,0.5,0.25,-1.05,0.25,2.0446371422330296
250,0.5,0.25,-1.05,0.25,2.0751790569355135
250,0.5,0.25,-1.05,0.25,2.0509505835928823
250,0.5,0.25,-1.05,0.25,1.9769939608855858
250,0.5,0.25,-1.05,0.25,2.0645925376253214
250,0.5,0.25,-1.05,0.25,2.0327973849028176
250,0.5,0.25,-1.05,0.25,2.00179932661997
250,0.5,0.25,-1.05,0.25,2.005946908221654
250,0.5,0.25,-1.05,0.25,1.948169930255096
250,0.5,0.25,-1.05,0.25,1.990603844642012
250,0.5,0.25,-1.05,0.25,1.897407785221078
250,0.5,0.25,-1.05,0.25,2.0358258933006974
250,0.5,0.25,-1.05,0.25,2.02959862217963
250,0.5,0.25,-1.05,0.25,2.0048249992015066
250,0.5,0.25,-1.05,0.25,2.1172390082130654
250,0.5,0.25,-1.05,0.25,2.05394461215356
250,0.5,0.25,-1.05,0.25,1.9016717878074414
250,0.5,0.25,-1.05,0.25,1.977781739092761
250,0.5,0.25,-1.05,0.25,2.0094724433081983
250,0.5,0.25,-1.05,0.3,2.554079564801347
250,0.5,0.25,-1.05,0.3,2.2060016036572776
250,0.5,0.25,-1.05,0.3,2.3751920818471635
250,0.5,0.25,-1.05,0.3,2.222841412948188
250,0.5,0.25,-1.05,0.3,2.3674054600891803
250,0.5,0.25,-1.05,0.3,2.4816835711087566
250,0.5,0.25,-1.05,0.3,2.2528653221259147
250,0.5,0.25,-1.05,0.3,2.5256063849672503
250,0.5,0.25,-1.05,0.3,2.378756081345921
250,0.5,0.25,-1.05,0.3,2.325682216296864
250,0.5,0.25,-1.05,0.3,2.431021020222582
250,0.5,0.25,-1.05,0.3,2.1752173923077556
250,0.5,0.25,-1.05,0.3,2.2228843967373404
250,0.5,0.25,-1.05,0.3,2.1535473527943636
250,0.5,0.25,-1.05,0.3,2.4454450908213246
250,0.5,0.25,-1.05,0.3,2.3995351006007675
250,0.5,0.25,-1.05,0.3,2.391714052344981
250,0.5,0.25,-1.05,0.3,2.3454033900372258
250,0.5,0.25,-1.05,0.3,2.195616964524053
250,0.5,0.25,-1.05,0.3,2.39162672393065
250,0.5,0.25,-1.05,0.3,2.3541202859003416
250,0.5,0.25,-1.05,0.3,2.299722930869486
250,0.5,0.25,-1.05,0.3,2.1377787505629877
250,0.5,0.25,-1.05,0.3,2.298849524857615
250,0.5,0.25,-1.05,0.3,2.436411843575376
250,0.5,0.25,-1.05,0.3,2.3905771484624436
250,0.5,0.25,-1.05,0.3,2.41573498906552
250,0.5,0.25,-1.05,0.3,2.3319301965935537
250,0.5,0.25,-1.05,0.3,2.413096985945466
250,0.5,0.25,-1.05,0.3,2.3724593354463726
250,0.5,0.25,-1.05,0.3,2.198533330454912
250,0.5,0.25,-1.05,0.3,2.217698038735367
250,0.5,0.25,-1.05,0.3,2.401432675698757
250,0.5,0.25,-1.05,0.3,2.2389089369206596
250,0.5,0.25,-1.05,0.3,2.3477623454702425
250,0.5,0.25,-1.05,0.3,2.3749702443667795
250,0.5,0.25,-1.05,0.3,2.338303588310242
250,0.5,0.25,-1.05,0.3,2.3463525943700523
250,0.5,0.25,-1.05,0.3,2.4631911419135464
250,0.5,0.25,-1.05,0.3,2.3282146542774336
250,0.5,0.25,-1.05,0.3,2.364626214316992
250,0.5,0.25,-1.05,0.3,2.4487587263503126
250,0.5,0.25,-1.05,0.3,2.4075653432610227
250,0.5,0.25,-1.05,0.3,2.4127203306729297
250,0.5,0.25,-1.05,0.3,2.5367854734669883
250,0.5,0.25,-1.05,0.3,2.4671333735664174
250,0.5,0.25,-1.05,0.3,2.3135793390164374
250,0.5,0.25,-1.05,0.3,2.232065688760263
250,0.5,0.25,-1.05,0.3,2.2339806246773195
250,0.5,0.25,-1.05,0.3,2.4157706927417224
250,0.5,0.25,-1.05,0.3,2.397021086902437
250,0.5,0.25,-1.05,0.3,2.4125229242773423
250,0.5,0.25,-1.05,0.3,2.370871338686674
250,0.5,0.25,-1.05,0.3,2.2264657727245214
250,0.5,0.25,-1.05,0.3,2.2907110307345744
250,0.5,0.25,-1.05,0.3,2.1055626884333933
250,0.5,0.25,-1.05,0.3,2.2913459393726825
250,0.5,0.25,-1.05,0.3,2.045432877725762
250,0.5,0.25,-1.05,0.3,2.389703579917418
250,0.5,0.25,-1.05,0.3,2.2583469231367546
250,0.5,0.25,-1.05,0.3,2.205840224582571
250,0.5,0.25,-1.05,0.3,2.3654534489075325
250,0.5,0.25,-1.05,0.3,2.2467808762826347
250,0.5,0.25,-1.05,0.3,2.3632585546562295
250,0.5,0.25,-1.05,0.3,2.3136542753503155
250,0.5,0.25,-1.05,0.3,2.2728668197746993
250,0.5,0.25,-1.05,0.3,2.2994881315508726
250,0.5,0.25,-1.05,0.3,2.23164648869274
250,0.5,0.25,-1.05,0.3,2.3096627498284112
250,0.5,0.25,-1.05,0.3,2.3336494168431674
250,0.5,0.25,-1.05,0.3,2.3416467603332247
250,0.5,0.25,-1.05,0.3,2.4724100937692497
250,0.5,0.25,-1.05,0.3,2.2030663266266406
250,0.5,0.25,-1.05,0.3,2.2090439636986434
250,0.5,0.25,-1.05,0.3,2.4410641110620084
250,0.5,0.25,-1.05,0.3,2.132043302853052
250,0.5,0.25,-1.05,0.3,2.523664912229624
250,0.5,0.25,-1.05,0.3,2.4089654979824764
250,0.5,0.25,-1.05,0.3,2.226171218254899
250,0.5,0.25,-1.05,0.3,2.349046862814059
250,0.5,0.25,-1.05,0.3,2.195699153194341
250,0.5,0.25,-1.05,0.3,2.4033162643454986
250,0.5,0.25,-1.05,0.3,2.5171798466415245
250,0.5,0.25,-1.05,0.3,2.3689448350685405
250,0.5,0.25,-1.05,0.3,2.391299740639625
250,0.5,0.25,-1.05,0.3,2.154997649533759
250,0.5,0.25,-1.05,0.3,2.202490627029082
250,0.5,0.25,-1.05,0.3,2.3143665804321794
250,0.5,0.25,-1.05,0.3,2.2704399497422343
250,0.5,0.25,-1.05,0.3,2.3853487377198883
250,0.5,0.25,-1.05,0.3,2.3334933471238606
250,0.5,0.25,-1.05,0.3,2.2298647348845924
250,0.5,0.25,-1.05,0.3,2.382376986340301
250,0.5,0.25,-1.05,0.3,2.3840852902887564
250,0.5,0.25,-1.05,0.3,2.355987903457006
250,0.5,0.25,-1.05,0.3,2.2788534328040737
250,0.5,0.25,-1.05,0.3,2.301430690197927
250,0.5,0.25,-1.05,0.3,2.1558084585571415
250,0.5,0.25,-1.05,0.3,2.2743793899003912
250,0.5,0.25,-1.05,0.3,2.3933205797039543
250,0.5,0.25,-1.05,0.35000000000000003,2.7431108924901926
250,0.5,0.25,-1.05,0.35000000000000003,2.6594118450932407
250,0.5,0.25,-1.05,0.35000000000000003,2.6996998215197072
250,0.5,0.25,-1.05,0.35000000000000003,2.7592873976709207
250,0.5,0.25,-1.05,0.35000000000000003,2.7645846571415813
250,0.5,0.25,-1.05,0.35000000000000003,2.413344418363157
250,0.5,0.25,-1.05,0.35000000000000003,2.7055326629997007
250,0.5,0.25,-1.05,0.35000000000000003,2.575237756015913
250,0.5,0.25,-1.05,0.35000000000000003,2.569630344846502
250,0.5,0.25,-1.05,0.35000000000000003,2.6121160250926225
250,0.5,0.25,-1.05,0.35000000000000003,2.4376273572319045
250,0.5,0.25,-1.05,0.35000000000000003,2.7499588010364486
250,0.5,0.25,-1.05,0.35000000000000003,2.3837650974380447
250,0.5,0.25,-1.05,0.35000000000000003,2.770680048955375
250,0.5,0.25,-1.05,0.35000000000000003,2.651727402803154
250,0.5,0.25,-1.05,0.35000000000000003,2.752809383053846
250,0.5,0.25,-1.05,0.35000000000000003,2.4467576392071058
250,0.5,0.25,-1.05,0.35000000000000003,2.7470617194031783
250,0.5,0.25,-1.05,0.35000000000000003,2.6327587478522605
250,0.5,0.25,-1.05,0.35000000000000003,2.783226751117707
250,0.5,0.25,-1.05,0.35000000000000003,2.65627579527999
250,0.5,0.25,-1.05,0.35000000000000003,2.6075449448375476
250,0.5,0.25,-1.05,0.35000000000000003,2.721792697517152
250,0.5,0.25,-1.05,0.35000000000000003,2.5678584437155787
250,0.5,0.25,-1.05,0.35000000000000003,2.788705320651958
250,0.5,0.25,-1.05,0.35000000000000003,2.5388893650129214
250,0.5,0.25,-1.05,0.35000000000000003,2.678073110650511
250,0.5,0.25,-1.05,0.35000000000000003,2.690074371916256
250,0.5,0.25,-1.05,0.35000000000000003,2.535370504138894
250,0.5,0.25,-1.05,0.35000000000000003,2.722852227920371
250,0.5,0.25,-1.05,0.35000000000000003,2.6620065115732516
250,0.5,0.25,-1.05,0.35000000000000003,2.6938100459701158
250,0.5,0.25,-1.05,0.35000000000000003,2.7435926818767533
250,0.5,0.25,-1.05,0.35000000000000003,2.6590359084788107
250,0.5,0.25,-1.05,0.35000000000000003,2.677089111387745
250,0.5,0.25,-1.05,0.35000000000000003,2.4877360811782956
250,0.5,0.25,-1.05,0.35000000000000003,2.6248601010929713
250,0.5,0.25,-1.05,0.35000000000000003,2.5611542262995255
250,0.5,0.25,-1.05,0.35000000000000003,2.750497161215184
250,0.5,0.25,-1.05,0.35000000000000003,2.6446666896796307
250,0.5,0.25,-1.05,0.35000000000000003,2.523846742919676
250,0.5,0.25,-1.05,0.35000000000000003,2.732991211467345
250,0.5,0.25,-1.05,0.35000000000000003,2.6917745305528578
250,0.5,0.25,-1.05,0.35000000000000003,2.7184209511571304
250,0.5,0.25,-1.05,0.35000000000000003,2.7203270190397704
250,0.5,0.25,-1.05,0.35000000000000003,2.462769267284895
250,0.5,0.25,-1.05,0.35000000000000003,2.7313997672529964
250,0.5,0.25,-1.05,0.35000000000000003,2.9273694852706504
250,0.5,0.25,-1.05,0.35000000000000003,2.696026783469123
250,0.5,0.25,-1.05,0.35000000000000003,2.491437422547128
250,0.5,0.25,-1.05,0.35000000000000003,2.613631637287763
250,0.5,0.25,-1.05,0.35000000000000003,2.66749146292761
250,0.5,0.25,-1.05,0.35000000000000003,2.509532930752286
250,0.5,0.25,-1.05,0.35000000000000003,2.602943892115685
250,0.5,0.25,-1.05,0.35000000000000003,2.5757313085017755
250,0.5,0.25,-1.05,0.35000000000000003,2.605075693790702
250,0.5,0.25,-1.05,0.35000000000000003,2.7099736720340664
250,0.5,0.25,-1.05,0.35000000000000003,2.707823726117605
250,0.5,0.25,-1.05,0.35000000000000003,2.7278983856983916
250,0.5,0.25,-1.05,0.35000000000000003,2.7977005501878076
250,0.5,0.25,-1.05,0.35000000000000003,2.500877754124847
250,0.5,0.25,-1.05,0.35000000000000003,2.591581691297894
250,0.5,0.25,-1.05,0.35000000000000003,2.6131565357600524
250,0.5,0.25,-1.05,0.35000000000000003,2.854105548082902
250,0.5,0.25,-1.05,0.35000000000000003,2.6972891025780514
250,0.5,0.25,-1.05,0.35000000000000003,2.7431328971809097
250,0.5,0.25,-1.05,0.35000000000000003,2.6507657020707587
250,0.5,0.25,-1.05,0.35000000000000003,2.6752667251167086
250,0.5,0.25,-1.05,0.35000000000000003,2.4002364025498535
250,0.5,0.25,-1.05,0.35000000000000003,2.9137511068636046
250,0.5,0.25,-1.05,0.35000000000000003,2.723343989917032
250,0.5,0.25,-1.05,0.35000000000000003,2.597810231675329
250,0.5,0.25,-1.05,0.35000000000000003,2.5332572771927273
250,0.5,0.25,-1.05,0.35000000000000003,2.7720851389299583
250,0.5,0.25,-1.05,0.35000000000000003,2.6430984474677683
250,0.5,0.25,-1.05,0.35000000000000003,2.5149681025642847
250,0.5,0.25,-1.05,0.35000000000000003,2.5212757898092084
250,0.5,0.25,-1.05,0.35000000000000003,2.887055483577818
250,0.5,0.25,-1.05,0.35000000000000003,2.634794969930465
250,0.5,0.25,-1.05,0.35000000000000003,2.7805223401643744
250,0.5,0.25,-1.05,0.35000000000000003,2.541767804227157
250,0.5,0.25,-1.05,0.35000000000000003,2.72239339722967
250,0.5,0.25,-1.05,0.35000000000000003,2.6440462577302233
250,0.5,0.25,-1.05,0.35000000000000003,2.6033559771594876
250,0.5,0.25,-1.05,0.35000000000000003,2.671966450256256
250,0.5,0.25,-1.05,0.35000000000000003,2.539416357977883
250,0.5,0.25,-1.05,0.35000000000000003,2.5646574648996268
250,0.5,0.25,-1.05,0.35000000000000003,2.649193077781937
250,0.5,0.25,-1.05,0.35000000000000003,2.7941551662835726
250,0.5,0.25,-1.05,0.35000000000000003,2.651456572296142
250,0.5,0.25,-1.05,0.35000000000000003,2.76868910954713
250,0.5,0.25,-1.05,0.35000000000000003,2.33502424383548
250,0.5,0.25,-1.05,0.35000000000000003,2.720815501508287
250,0.5,0.25,-1.05,0.35000000000000003,2.6871433060521968
250,0.5,0.25,-1.05,0.35000000000000003,2.588409116791207
250,0.5,0.25,-1.05,0.35000000000000003,2.6418273150790554
250,0.5,0.25,-1.05,0.35000000000000003,2.6417992461509083
250,0.5,0.25,-1.05,0.35000000000000003,2.3978886164804747
250,0.5,0.25,-1.05,0.35000000000000003,2.5167997374616102
250,0.5,0.25,-1.05,0.35000000000000003,2.5737992794959474
250,0.5,0.25,-1.05,0.4,2.74683048815331
250,0.5,0.25,-1.05,0.4,3.0858378049591613
250,0.5,0.25,-1.05,0.4,2.9177651927602777
250,0.5,0.25,-1.05,0.4,3.0657335715448215
250,0.5,0.25,-1.05,0.4,2.878886701189296
250,0.5,0.25,-1.05,0.4,3.0948807342016393
250,0.5,0.25,-1.05,0.4,2.955400252868011
250,0.5,0.25,-1.05,0.4,2.972728319189985
250,0.5,0.25,-1.05,0.4,3.221699961331603
250,0.5,0.25,-1.05,0.4,3.1505569470217467
250,0.5,0.25,-1.05,0.4,3.132161927143514
250,0.5,0.25,-1.05,0.4,2.950042311364336
250,0.5,0.25,-1.05,0.4,2.798614013509537
250,0.5,0.25,-1.05,0.4,2.8623664779387683
250,0.5,0.25,-1.05,0.4,3.0056336295358026
250,0.5,0.25,-1.05,0.4,2.988854317488125
250,0.5,0.25,-1.05,0.4,2.975904164394051
250,0.5,0.25,-1.05,0.4,2.934559577117499
250,0.5,0.25,-1.05,0.4,2.8861398674698617
250,0.5,0.25,-1.05,0.4,2.9562534123129556
250,0.5,0.25,-1.05,0.4,3.092482541384259
250,0.5,0.25,-1.05,0.4,3.211669852454738
250,0.5,0.25,-1.05,0.4,3.205627320444088
250,0.5,0.25,-1.05,0.4,2.9934193479955535
250,0.5,0.25,-1.05,0.4,3.032601772882083
250,0.5,0.25,-1.05,0.4,3.008230568920205
250,0.5,0.25,-1.05,0.4,2.787460146967697
250,0.5,0.25,-1.05,0.4,2.947793816610095
250,0.5,0.25,-1.05,0.4,2.8589981812859295
250,0.5,0.25,-1.05,0.4,2.8544187167227593
250,0.5,0.25,-1.05,0.4,2.654623201485898
250,0.5,0.25,-1.05,0.4,2.7531213875711
250,0.5,0.25,-1.05,0.4,2.9622457685435717
250,0.5,0.25,-1.05,0.4,2.840257605349416
250,0.5,0.25,-1.05,0.4,3.13741352903542
250,0.5,0.25,-1.05,0.4,2.920291964140633
250,0.5,0.25,-1.05,0.4,2.716501473037852
250,0.5,0.25,-1.05,0.4,3.0972263972113003
250,0.5,0.25,-1.05,0.4,3.008749769637355
250,0.5,0.25,-1.05,0.4,3.074263802420061
250,0.5,0.25,-1.05,0.4,3.1251823495879307
250,0.5,0.25,-1.05,0.4,2.9994442753975394
250,0.5,0.25,-1.05,0.4,2.8071443645845764
250,0.5,0.25,-1.05,0.4,2.982820124456011
250,0.5,0.25,-1.05,0.4,3.0011465395892847
250,0.5,0.25,-1.05,0.4,2.9407362454921775
250,0.5,0.25,-1.05,0.4,2.969592702560916
250,0.5,0.25,-1.05,0.4,3.0228908225043116
250,0.5,0.25,-1.05,0.4,3.098538468101652
250,0.5,0.25,-1.05,0.4,3.1592526522518045
250,0.5,0.25,-1.05,0.4,2.8406522314632072
250,0.5,0.25,-1.05,0.4,3.198118230833736
250,0.5,0.25,-1.05,0.4,3.047495690392745
250,0.5,0.25,-1.05,0.4,3.0034374336123864
250,0.5,0.25,-1.05,0.4,3.1409559388438426
250,0.5,0.25,-1.05,0.4,2.8897522029769593
250,0.5,0.25,-1.05,0.4,2.804984690273875
250,0.5,0.25,-1.05,0.4,2.8804962864141777
250,0.5,0.25,-1.05,0.4,3.0753826295046034
250,0.5,0.25,-1.05,0.4,2.9881264169075608
250,0.5,0.25,-1.05,0.4,3.0539392609219105
250,0.5,0.25,-1.05,0.4,2.956984182485222
250,0.5,0.25,-1.05,0.4,2.870242206502955
250,0.5,0.25,-1.05,0.4,2.8749328512018875
250,0.5,0.25,-1.05,0.4,3.0855437729238373
250,0.5,0.25,-1.05,0.4,2.860533495974895
250,0.5,0.25,-1.05,0.4,2.72973941249457
250,0.5,0.25,-1.05,0.4,3.0968460740252026
250,0.5,0.25,-1.05,0.4,3.0423879701996146
250,0.5,0.25,-1.05,0.4,3.0319223275107485
250,0.5,0.25,-1.05,0.4,2.7807500122135083
250,0.5,0.25,-1.05,0.4,3.188586890066514
250,0.5,0.25,-1.05,0.4,3.051037692401308
250,0.5,0.25,-1.05,0.4,2.85288235729232
250,0.5,0.25,-1.05,0.4,2.894237060434001
250,0.5,0.25,-1.05,0.4,3.031193670681807
250,0.5,0.25,-1.05,0.4,2.8754934532015675
250,0.5,0.25,-1.05,0.4,2.8722844313339424
250,0.5,0.25,-1.05,0.4,3.2629690525487542
250,0.5,0.25,-1.05,0.4,2.9897229896086985
250,0.5,0.25,-1.05,0.4,2.8453388875882366
250,0.5,0.25,-1.05,0.4,2.922656221456117
250,0.5,0.25,-1.05,0.4,2.9637666669517055
250,0.5,0.25,-1.05,0.4,3.041042729700454
250,0.5,0.25,-1.05,0.4,3.166768606905953
250,0.5,0.25,-1.05,0.4,3.131240150373455
250,0.5,0.25,-1.05,0.4,2.861329104807102
250,0.5,0.25,-1.05,0.4,2.982680794433261
250,0.5,0.25,-1.05,0.4,2.834124180436733
250,0.5,0.25,-1.05,0.4,2.907235296387381
250,0.5,0.25,-1.05,0.4,2.9562409630595576
250,0.5,0.25,-1.05,0.4,3.2074570363387434
250,0.5,0.25,-1.05,0.4,2.8461348631294654
250,0.5,0.25,-1.05,0.4,2.9557648245664394
250,0.5,0.25,-1.05,0.4,3.0644471361925216
250,0.5,0.25,-1.05,0.4,3.012727041969115
250,0.5,0.25,-1.05,0.4,3.06830291013389
250,0.5,0.25,-1.05,0.4,2.6791939720662237
250,0.5,0.25,-1.05,0.4,2.937319630189092
250,0.5,0.25,-1.05,0.4,2.9032678225120003
250,0.5,0.25,-1.05,0.45,3.2136013058253443
250,0.5,0.25,-1.05,0.45,3.3057033747103723
250,0.5,0.25,-1.05,0.45,3.081254144991775
250,0.5,0.25,-1.05,0.45,3.09784089097168
250,0.5,0.25,-1.05,0.45,3.3374020653839915
250,0.5,0.25,-1.05,0.45,3.4495535486732107
250,0.5,0.25,-1.05,0.45,3.0904245313536953
250,0.5,0.25,-1.05,0.45,3.3648147558943644
250,0.5,0.25,-1.05,0.45,3.0502989543473014
250,0.5,0.25,-1.05,0.45,3.2142641929664633
250,0.5,0.25,-1.05,0.45,3.5412288077922587
250,0.5,0.25,-1.05,0.45,3.321708874831665
250,0.5,0.25,-1.05,0.45,3.406616328725705
250,0.5,0.25,-1.05,0.45,3.20253435678393
250,0.5,0.25,-1.05,0.45,3.3848063843950444
250,0.5,0.25,-1.05,0.45,3.127576374747682
250,0.5,0.25,-1.05,0.45,3.216713472614927
250,0.5,0.25,-1.05,0.45,3.342206904786711
250,0.5,0.25,-1.05,0.45,3.398832686363986
250,0.5,0.25,-1.05,0.45,3.0414363816088392
250,0.5,0.25,-1.05,0.45,3.286126562346273
250,0.5,0.25,-1.05,0.45,3.1867418268846692
250,0.5,0.25,-1.05,0.45,3.3619251843752473
250,0.5,0.25,-1.05,0.45,3.254441919147798
250,0.5,0.25,-1.05,0.45,3.2341785560422163
250,0.5,0.25,-1.05,0.45,3.1565269079249134
250,0.5,0.25,-1.05,0.45,3.1303539412446604
250,0.5,0.25,-1.05,0.45,3.4244429849432354
250,0.5,0.25,-1.05,0.45,3.159450458883515
250,0.5,0.25,-1.05,0.45,3.3840710984936124
250,0.5,0.25,-1.05,0.45,3.363598458590602
250,0.5,0.25,-1.05,0.45,3.591858723810555
250,0.5,0.25,-1.05,0.45,3.2780370776781926
250,0.5,0.25,-1.05,0.45,3.4087841730263375
250,0.5,0.25,-1.05,0.45,3.309464080659144
250,0.5,0.25,-1.05,0.45,3.5761699764147363
250,0.5,0.25,-1.05,0.45,3.7091273991856974
250,0.5,0.25,-1.05,0.45,3.358278306119567
250,0.5,0.25,-1.05,0.45,3.3499680392864617
250,0.5,0.25,-1.05,0.45,3.2933632772812085
250,0.5,0.25,-1.05,0.45,3.3164434031810406
250,0.5,0.25,-1.05,0.45,3.2880338596370193
250,0.5,0.25,-1.05,0.45,3.2796261912327083
250,0.5,0.25,-1.05,0.45,3.2826925250685868
250,0.5,0.25,-1.05,0.45,3.2176799802491947
250,0.5,0.25,-1.05,0.45,3.2367365723858517
250,0.5,0.25,-1.05,0.45,3.039306172508967
250,0.5,0.25,-1.05,0.45,3.269445912412455
250,0.5,0.25,-1.05,0.45,3.5339881619254268
250,0.5,0.25,-1.05,0.45,3.462623663667152
250,0.5,0.25,-1.05,0.45,3.1444301102904846
250,0.5,0.25,-1.05,0.45,3.542422803936281
250,0.5,0.25,-1.05,0.45,3.3115582852050975
250,0.5,0.25,-1.05,0.45,3.460727673829669
250,0.5,0.25,-1.05,0.45,3.036338391979989
250,0.5,0.25,-1.05,0.45,3.3348167897122987
250,0.5,0.25,-1.05,0.45,3.357731227833721
250,0.5,0.25,-1.05,0.45,3.1937847866102964
250,0.5,0.25,-1.05,0.45,3.1661247221947875
250,0.5,0.25,-1.05,0.45,3.3814970542335696
250,0.5,0.25,-1.05,0.45,3.3647433283174952
250,0.5,0.25,-1.05,0.45,3.1597466788135486
250,0.5,0.25,-1.05,0.45,3.3884021343826585
250,0.5,0.25,-1.05,0.45,3.135879665289181
250,0.5,0.25,-1.05,0.45,3.166434630271002
250,0.5,0.25,-1.05,0.45,2.9366206344190657
250,0.5,0.25,-1.05,0.45,3.31327023025404
250,0.5,0.25,-1.05,0.45,3.237747886442598
250,0.5,0.25,-1.05,0.45,3.349675408658944
250,0.5,0.25,-1.05,0.45,3.321280648385074
250,0.5,0.25,-1.05,0.45,3.410170491353299
250,0.5,0.25,-1.05,0.45,3.089360812353632
250,0.5,0.25,-1.05,0.45,3.211868672781291
250,0.5,0.25,-1.05,0.45,3.1747884175706362
250,0.5,0.25,-1.05,0.45,3.1961844600452634
250,0.5,0.25,-1.05,0.45,3.1959406526408487
250,0.5,0.25,-1.05,0.45,3.1998305332900947
250,0.5,0.25,-1.05,0.45,3.2898812081481505
250,0.5,0.25,-1.05,0.45,3.3247212251114595
250,0.5,0.25,-1.05,0.45,3.489679262251428
250,0.5,0.25,-1.05,0.45,3.267098183247161
250,0.5,0.25,-1.05,0.45,3.184406756147755
250,0.5,0.25,-1.05,0.45,3.5509000418106873
250,0.5,0.25,-1.05,0.45,3.418167553766159
250,0.5,0.25,-1.05,0.45,3.308195846126998
250,0.5,0.25,-1.05,0.45,3.515830895598238
250,0.5,0.25,-1.05,0.45,3.3881890069509146
250,0.5,0.25,-1.05,0.45,3.1066265853656923
250,0.5,0.25,-1.05,0.45,3.444895996052737
250,0.5,0.25,-1.05,0.45,3.2577382587783585
250,0.5,0.25,-1.05,0.45,3.3876383993332877
250,0.5,0.25,-1.05,0.45,3.2254086045621824
250,0.5,0.25,-1.05,0.45,3.3507198397987747
250,0.5,0.25,-1.05,0.45,3.2644964432626615
250,0.5,0.25,-1.05,0.45,3.371937840173917
250,0.5,0.25,-1.05,0.45,3.337732573174147
250,0.5,0.25,-1.05,0.45,3.1348031897031854
250,0.5,0.25,-1.05,0.45,3.29431549831331
250,0.5,0.25,-1.05,0.45,3.442322153271518
250,0.5,0.25,-1.05,0.45,3.446783425498177
250,0.5,0.25,-1.05,0.5,3.8338414673200947
250,0.5,0.25,-1.05,0.5,3.5483801489506592
250,0.5,0.25,-1.05,0.5,3.775238459802188
250,0.5,0.25,-1.05,0.5,3.5503384441440815
250,0.5,0.25,-1.05,0.5,3.5818203783261606
250,0.5,0.25,-1.05,0.5,3.631490209451286
250,0.5,0.25,-1.05,0.5,3.6311444257288223
250,0.5,0.25,-1.05,0.5,3.5035595564778674
250,0.5,0.25,-1.05,0.5,3.59020493138669
250,0.5,0.25,-1.05,0.5,3.70271185158948
250,0.5,0.25,-1.05,0.5,3.879020002132976
250,0.5,0.25,-1.05,0.5,3.344784282051542
250,0.5,0.25,-1.05,0.5,3.5446952941522345
250,0.5,0.25,-1.05,0.5,3.638536709703405
250,0.5,0.25,-1.05,0.5,3.620869296634098
250,0.5,0.25,-1.05,0.5,3.6694560437258144
250,0.5,0.25,-1.05,0.5,3.50013541499779
250,0.5,0.25,-1.05,0.5,3.4941887575301056
250,0.5,0.25,-1.05,0.5,3.386873467371195
250,0.5,0.25,-1.05,0.5,3.591319156683869
250,0.5,0.25,-1.05,0.5,3.781848210627038
250,0.5,0.25,-1.05,0.5,3.6234544061628644
250,0.5,0.25,-1.05,0.5,3.6526986670105033
250,0.5,0.25,-1.05,0.5,3.8154627092002276
250,0.5,0.25,-1.05,0.5,3.688643380642338
250,0.5,0.25,-1.05,0.5,3.699737708845525
250,0.5,0.25,-1.05,0.5,3.557937037530412
250,0.5,0.25,-1.05,0.5,3.8343069142405595
250,0.5,0.25,-1.05,0.5,3.7862850105660266
250,0.5,0.25,-1.05,0.5,3.5695438742291037
250,0.5,0.25,-1.05,0.5,3.541494729436698
250,0.5,0.25,-1.05,0.5,3.3242985827526406
250,0.5,0.25,-1.05,0.5,3.6125871047538003
250,0.5,0.25,-1.05,0.5,3.629194434945404
250,0.5,0.25,-1.05,0.5,3.156886945151924
250,0.5,0.25,-1.05,0.5,3.498701298557262
250,0.5,0.25,-1.05,0.5,3.460818245742751
250,0.5,0.25,-1.05,0.5,3.6335474689140823
250,0.5,0.25,-1.05,0.5,3.908580510304951
250,0.5,0.25,-1.05,0.5,3.734713738195548
250,0.5,0.25,-1.05,0.5,3.619320119538988
250,0.5,0.25,-1.05,0.5,3.4612326460235283
250,0.5,0.25,-1.05,0.5,3.757899034210125
250,0.5,0.25,-1.05,0.5,3.8245530486465045
250,0.5,0.25,-1.05,0.5,3.6359297405704325
250,0.5,0.25,-1.05,0.5,3.6022733576188255
250,0.5,0.25,-1.05,0.5,3.4932930545034844
250,0.5,0.25,-1.05,0.5,3.7585098245199027
250,0.5,0.25,-1.05,0.5,3.4939113547399416
250,0.5,0.25,-1.05,0.5,3.8144438131692833
250,0.5,0.25,-1.05,0.5,3.856850522254728
250,0.5,0.25,-1.05,0.5,3.8024685777752754
250,0.5,0.25,-1.05,0.5,3.3177728376376745
250,0.5,0.25,-1.05,0.5,3.531514783078603
250,0.5,0.25,-1.05,0.5,3.8022588219492603
250,0.5,0.25,-1.05,0.5,3.651535142048013
250,0.5,0.25,-1.05,0.5,3.4603214439993235
250,0.5,0.25,-1.05,0.5,3.912810716983459
250,0.5,0.25,-1.05,0.5,3.5844868725068477
250,0.5,0.25,-1.05,0.5,3.7970539190403234
250,0.5,0.25,-1.05,0.5,3.520648064286429
250,0.5,0.25,-1.05,0.5,3.455026592435773
250,0.5,0.25,-1.05,0.5,3.4235242577111014
250,0.5,0.25,-1.05,0.5,3.8195741079170524
250,0.5,0.25,-1.05,0.5,3.662756651373148
250,0.5,0.25,-1.05,0.5,3.507942754532639
250,0.5,0.25,-1.05,0.5,3.6462749269624015
250,0.5,0.25,-1.05,0.5,3.469633526536076
250,0.5,0.25,-1.05,0.5,3.8738576613075537
250,0.5,0.25,-1.05,0.5,3.7462452583820016
