connectance,sigma,mu,rho,Va,Pa,Rmax
0.5,0.5,0.42500000000000004,-0.81675,0.17015625,-0.3346189164370982,0.5347527467753426
0.5,0.5,0.42500000000000004,-0.792,0.17015625,-0.31643709825528005,0.521434619352755
0.5,0.5,0.42500000000000004,-0.76725,0.17015625,-0.2982552800734618,0.5077672934872148
0.5,0.5,0.42500000000000004,-0.7424999999999999,0.17015625,-0.2800734618916436,0.4937217702422186
0.5,0.5,0.42500000000000004,-0.71775,0.17015625,-0.2618916437098255,0.4792647999664579
0.5,0.5,0.42500000000000004,-0.693,0.17015625,-0.24370982552800724,0.46435795520553713
0.5,0.5,0.42500000000000004,-0.66825,0.17015625,-0.2255280073461891,0.4489564262135541
0.5,0.5,0.42500000000000004,-0.6435,0.17015625,-0.2073461891643709,0.4330074303221888
0.5,0.5,0.42500000000000004,-0.6187499999999999,0.17015625,-0.18916437098255268,0.41644807214105817
0.5,0.5,0.42500000000000004,-0.594,0.17015625,-0.17098255280073454,0.3992024033817717
0.5,0.5,0.42500000000000004,-0.56925,0.17015625,-0.1528007346189164,0.38117728282462165
0.5,0.5,0.42500000000000004,-0.5445,0.17015625,-0.1346189164370982,0.3622563774695214
0.5,0.5,0.42500000000000004,-0.5197499999999999,0.17015625,-0.11643709825527997,0.34229117004842396
0.5,0.5,0.42500000000000004,-0.495,0.17015625,-0.09825528007346183,0.3210869152875868
0.5,0.5,0.42500000000000004,-0.47024999999999995,0.17015625,-0.08007346189164362,0.2983795724319557
0.5,0.5,0.42500000000000004,-0.4455,0.17015625,-0.06189164370982548,0.27379541873533153
0.5,0.5,0.42500000000000004,-0.42074999999999996,0.17015625,-0.043709825528007264,0.24677417489728193
0.5,0.5,0.42500000000000004,-0.3959999999999999,0.17015625,-0.025528007346189045,0.2164048416094544
0.5,0.5,0.42500000000000004,-0.37124999999999997,0.17015625,-0.007346189164370907,0.18100999295009065
0.5,0.5,0.42500000000000004,-0.3464999999999999,0.17015625,0.01083562901744731,0.2586004382658673
0.5,0.5,0.42500000000000004,-0.32175,0.17015625,0.029017447199265446,0.31936550272441694
0.5,0.5,0.42500000000000004,-0.29699999999999993,0.17015625,0.04719926538108366,0.3628096502316479
0.5,0.5,0.42500000000000004,-0.27225,0.17015625,0.0653810835629018,0.398665847865715
0.5,0.5,0.42500000000000004,-0.24749999999999994,0.17015625,0.08356290174472002,0.4299745517238855
0.5,0.5,0.42500000000000004,-0.22275,0.17015625,0.10174471992653815,0.45816320991121906
0.5,0.5,0.42500000000000004,-0.19799999999999995,0.17015625,0.11992653810835636,0.4840382555409556
0.5,0.5,0.42500000000000004,-0.1732499999999999,0.17015625,0.1381083562901746,0.508108196804814
0.5,0.5,0.42500000000000004,-0.14849999999999997,0.17015625,0.15629017447199273,0.5307181754712902
0.5,0.5,0.42500000000000004,-0.12374999999999992,0.17015625,0.17447199265381094,0.5521152064480845
0.5,0.5,0.42500000000000004,-0.09899999999999998,0.17015625,0.19265381083562907,0.5724833109484154
0.5,0.5,0.42500000000000004,-0.07424999999999993,0.17015625,0.2108356290174473,0.591963960928205
0.5,0.5,0.42500000000000004,-0.04949999999999999,0.17015625,0.22901744719926542,0.6106687087487822
0.5,0.5,0.42500000000000004,-0.02474999999999994,0.17015625,0.24719926538108364,0.6286873697812734
0.5,0.5,0.42500000000000004,0,0.17015625,0.2653810835629018,0.6460935340975386
0.5,0.5,0.42500000000000004,0.02475000000000005,0.17015625,0.28356290174472,0.6629484013395788
0.5,0.5,0.42500000000000004,0.0495000000000001,0.17015625,0.30174471992653823,0.6793035231043258
0.5,0.5,0.42500000000000004,0.07425000000000015,0.17015625,0.3199265381083564,0.6952028107659627
0.5,0.5,0.42500000000000004,0.09899999999999998,0.17015625,0.3381083562901745,0.7106840358122802
0.5,0.5,0.42500000000000004,0.12375000000000003,0.17015625,0.3562901744719927,0.7257799711977759
0.5,0.5,0.42500000000000004,0.14850000000000008,0.17015625,0.3744719926538109,0.7405192734375154
0.5,0.5,0.42500000000000004,0.17325000000000013,0.17015625,0.39265381083562917,0.7549271739902549
0.5,0.5,0.42500000000000004,0.19800000000000018,0.17015625,0.41083562901744736,0.7690260280360535
0.5,0.5,0.42500000000000004,0.22275,0.17015625,0.42901744719926543,0.7828357550381939
0.5,0.5,0.42500000000000004,0.24750000000000005,0.17015625,0.4471992653810836,0.7963741960872598
0.5,0.5,0.42500000000000004,0.2722500000000001,0.17015625,0.46538108356290186,0.8096574064741167
0.5,0.5,0.42500000000000004,0.29700000000000015,0.17015625,0.48356290174472005,0.8226998972920229
0.5,0.5,0.42500000000000004,0.32175,0.17015625,0.5017447199265381,0.8355148365219057
0.5,0.5,0.42500000000000004,0.34650000000000003,0.17015625,0.5199265381083563,0.8481142176113472
0.5,0.5,0.42500000000000004,0.3712500000000001,0.17015625,0.5381083562901745,0.8605090017505715
0.5,0.5,0.42500000000000004,0.39600000000000013,0.17015625,0.5562901744719928,0.872709238696232
0.5,0.5,0.42500000000000004,0.4207500000000002,0.17015625,0.574471992653811,0.884724169970574
0.5,0.5,0.42500000000000004,0.4455,0.17015625,0.5926538108356291,0.8965623174815747
0.5,0.5,0.42500000000000004,0.47025000000000006,0.17015625,0.6108356290174473,0.9082315600064453
0.5,0.5,0.42500000000000004,0.4950000000000001,0.17015625,0.6290174471992654,0.9197391995114623
0.5,0.5,0.42500000000000004,0.5197500000000002,0.17015625,0.6471992653810837,0.931092018912806
0.5,0.5,0.42500000000000004,0.5445,0.17015625,0.6653810835629017,0.94229633259192
0.5,0.5,0.42500000000000004,0.56925,0.17015625,0.68356290174472,0.9533580307470563
0.5,0.5,0.42500000000000004,0.5940000000000001,0.17015625,0.7017447199265382,0.9642826184767996
0.5,0.5,0.42500000000000004,0.6187500000000001,0.17015625,0.7199265381083564,0.9750752503414098
0.5,0.5,0.42500000000000004,0.6435000000000002,0.17015625,0.7381083562901746,0.985740761026102
0.5,0.5,0.42500000000000004,0.66825,0.17015625,0.7562901744719926,0.9962836926310348
0.5,0.5,0.42500000000000004,0.6930000000000001,0.17015625,0.7744719926538108,1.006708319031245
0.5,0.5,0.42500000000000004,0.7177500000000001,0.17015625,0.7926538108356291,1.017018667682503
0.5,0.5,0.42500000000000004,0.7425000000000002,0.17015625,0.8108356290174473,1.0272185391933242
0.5,0.5,0.42500000000000004,0.76725,0.17015625,0.8290174471992654,1.0373115249369491
0.5,0.5,0.42500000000000004,0.792,0.17015625,0.8471992653810836,1.0473010229382824
0.5,0.5,0.42500000000000004,0.8167500000000001,0.17015625,0.8653810835629018,1.0571902522381766
0.5,0.5,0.42500000000000004,0.8415000000000001,0.17015625,0.8835629017447201,1.0669822659099515
0.5,0.5,0.42500000000000004,0.8662500000000002,0.17015625,0.9017447199265383,1.076679962879772
0.5,0.5,0.42500000000000004,0.891,0.17015625,0.9199265381083563,1.0862860986827423
0.5,0.5,0.42500000000000004,0.9157500000000001,0.17015625,0.9381083562901745,1.0958032952697085
0.5,0.5,0.42500000000000004,0.9405000000000001,0.17015625,0.9562901744719927,1.10523404996537
0.5,0.5,0.42500000000000004,0.9652500000000002,0.17015625,0.9744719926538109,1.1145807436659092
0.5,0.5,0.42500000000000004,0.99,0.17015625,0.992653810835629,1.1238456483537225
0.5,0.5,0.4500000000000002,-0.99,0.17562500000000003,-0.4163701067615656,0.5842203194574107
0.5,0.5,0.4500000000000002,-0.9652499999999999,0.17562500000000003,-0.3987544483985762,0.5727615274022074
0.5,0.5,0.4500000000000002,-0.9405,0.17562500000000003,-0.38113879003558687,0.5610687594914727
0.5,0.5,0.4500000000000002,-0.91575,0.17562500000000003,-0.36352313167259753,0.5491270695226111
0.5,0.5,0.4500000000000002,-0.891,0.17562500000000003,-0.34590747330960825,0.5369198488486724
0.5,0.5,0.4500000000000002,-0.86625,0.17562500000000003,-0.3282918149466189,0.5244285553751548
0.5,0.5,0.4500000000000002,-0.8414999999999999,0.17562500000000003,-0.31067615658362957,0.5116323829646265
0.5,0.5,0.4500000000000002,-0.81675,0.17562500000000003,-0.2930604982206403,0.4985078544047755
0.5,0.5,0.4500000000000002,-0.792,0.17562500000000003,-0.275444839857651,0.4850283151615413
0.5,0.5,0.4500000000000002,-0.76725,0.17562500000000003,-0.25782918149466166,0.4711632966537546
0.5,0.5,0.4500000000000002,-0.7424999999999999,0.17562500000000003,-0.2402135231316723,0.45687770542982786
0.5,0.5,0.4500000000000002,-0.71775,0.17562500000000003,-0.222597864768683,0.4421307762687587
0.5,0.5,0.4500000000000002,-0.693,0.17562500000000003,-0.20498220640569367,0.4268746993313209
0.5,0.5,0.4500000000000002,-0.66825,0.17562500000000003,-0.1873665480427044,0.4110527880143817
0.5,0.5,0.4500000000000002,-0.6435,0.17562500000000003,-0.16975088967971502,0.3945969844532352
0.5,0.5,0.4500000000000002,-0.6187499999999999,0.17562500000000003,-0.15213523131672568,0.37742438414174734
0.5,0.5,0.4500000000000002,-0.594,0.17562500000000003,-0.1345195729537364,0.35943226253352367
0.5,0.5,0.4500000000000002,-0.56925,0.17562500000000003,-0.11690391459074712,0.3404907296170609
0.5,0.5,0.4500000000000002,-0.5445,0.17562500000000003,-0.09928825622775776,0.32043146312487636
0.5,0.5,0.4500000000000002,-0.5197499999999999,0.17562500000000003,-0.08167259786476841,0.2990296108507309
0.5,0.5,0.4500000000000002,-0.495,0.17562500000000003,-0.06405693950177913,0.275972994640291
0.5,0.5,0.4500000000000002,-0.47024999999999995,0.17562500000000003,-0.04644128113878977,0.25080566057392056
0.5,0.5,0.4500000000000002,-0.4455,0.17562500000000003,-0.028825622775800495,0.22281352064251228
0.5,0.5,0.4500000000000002,-0.42074999999999996,0.17562500000000003,-0.011209964412811139,0.19075704596764378
0.5,0.5,0.4500000000000002,-0.3959999999999999,0.17562500000000003,0.006405693950178217,0.2384325794657747
0.5,0.5,0.4500000000000002,-0.37124999999999997,0.17562500000000003,0.024021352313167495,0.30611403630602363
0.5,0.5,0.4500000000000002,-0.3464999999999999,0.17562500000000003,0.04163701067615685,0.3509099387841387
0.5,0.5,0.4500000000000002,-0.32175,0.17562500000000003,0.059252669039146125,0.38712728349318914
0.5,0.5,0.4500000000000002,-0.29699999999999993,0.17562500000000003,0.07686832740213548,0.4184430047584898
0.5,0.5,0.4500000000000002,-0.27225,0.17562500000000003,0.09448398576512476,0.4464768140642516
0.5,0.5,0.4500000000000002,-0.24749999999999994,0.17562500000000003,0.11209964412811411,0.47211323401365496
0.5,0.5,0.4500000000000002,-0.22275,0.17562500000000003,0.12971530249110338,0.49589817935558433
0.5,0.5,0.4500000000000002,-0.19799999999999995,0.17562500000000003,0.14733096085409275,0.5181967075351265
0.5,0.5,0.4500000000000002,-0.1732499999999999,0.17562500000000003,0.16494661921708212,0.5392672367412776
0.5,0.5,0.4500000000000002,-0.14849999999999997,0.17562500000000003,0.18256227758007137,0.5593006661073131
0.5,0.5,0.4500000000000002,-0.12374999999999992,0.17562500000000003,0.20017793594306074,0.5784427754530624
0.5,0.5,0.4500000000000002,-0.09899999999999998,0.17562500000000003,0.21779359430605003,0.5968078889754005
0.5,0.5,0.4500000000000002,-0.07424999999999993,0.17562500000000003,0.23540925266903936,0.6144876380698839
0.5,0.5,0.4500000000000002,-0.04949999999999999,0.17562500000000003,0.2530249110320287,0.6315568145225079
0.5,0.5,0.4500000000000002,-0.02474999999999994,0.17562500000000003,0.270640569395018,0.6480774144182297
0.5,0.5,0.4500000000000002,0,0.17562500000000003,0.2882562277580073,0.6641015127334219
0.5,0.5,0.4500000000000002,0.02475000000000005,0.17562500000000003,0.30587188612099664,0.6796733571072574
0.5,0.5,0.4500000000000002,0.0495000000000001,0.17562500000000003,0.323487544483986,0.6948309253753946
0.5,0.5,0.4500000000000002,0.07425000000000015,0.17562500000000003,0.3411032028469754,0.7096071057534097
0.5,0.5,0.4500000000000002,0.09899999999999998,0.17562500000000003,0.3587188612099645,0.7240306057453112
0.5,0.5,0.4500000000000002,0.12375000000000003,0.17562500000000003,0.3763345195729539,0.738126662315409
0.5,0.5,0.4500000000000002,0.14850000000000008,0.17562500000000003,0.3939501779359432,0.7519176039948675
0.5,0.5,0.4500000000000002,0.17325000000000013,0.17562500000000003,0.41156583629893256,0.7654233009980626
0.5,0.5,0.4500000000000002,0.19800000000000018,0.17562500000000003,0.42918149466192196,0.7786615294742442
0.5,0.5,0.4500000000000002,0.22275,0.17562500000000003,0.44679715302491113,0.791648269108487
0.5,0.5,0.4500000000000002,0.24750000000000005,0.17562500000000003,0.46441281138790047,0.8043979484020419
0.5,0.5,0.4500000000000002,0.2722500000000001,0.17562500000000003,0.48202846975088987,0.8169236484570837
0.5,0.5,0.4500000000000002,0.29700000000000015,0.17562500000000003,0.4996441281138792,0.8292372735392776
0.5,0.5,0.4500000000000002,0.32175,0.17562500000000003,0.5172597864768684,0.8413496948098149
0.5,0.5,0.4500000000000002,0.34650000000000003,0.17562500000000003,0.5348754448398577,0.8532708722140356
0.5,0.5,0.4500000000000002,0.3712500000000001,0.17562500000000003,0.5524911032028471,0.8650099584537554
0.5,0.5,0.4500000000000002,0.39600000000000013,0.17562500000000003,0.5701067615658365,0.8765753881622004
0.5,0.5,0.4500000000000002,0.4207500000000002,0.17562500000000003,0.5877224199288258,0.8879749547782823
0.5,0.5,0.4500000000000002,0.4455,0.17562500000000003,0.6053380782918151,0.8992158771337684
0.5,0.5,0.4500000000000002,0.47025000000000006,0.17562500000000003,0.6229537366548044,0.9103048573884884
0.5,0.5,0.4500000000000002,0.4950000000000001,0.17562500000000003,0.6405693950177938,0.9212481316500963
0.5,0.5,0.4500000000000002,0.5197500000000002,0.17562500000000003,0.658185053380783,0.9320515143774799
0.5,0.5,0.4500000000000002,0.5445,0.17562500000000003,0.6758007117437723,0.942720437476885
0.5,0.5,0.4500000000000002,0.56925,0.17562500000000003,0.6934163701067616,0.9532599848467063
0.5,0.5,0.4500000000000002,0.5940000000000001,0.17562500000000003,0.711032028469751,0.9636749230028231
0.5,0.5,0.4500000000000002,0.6187500000000001,0.17562500000000003,0.7286476868327404,0.9739697283151724
0.5,0.5,0.4500000000000002,0.6435000000000002,0.17562500000000003,0.7462633451957297,0.9841486113033479
0.5,0.5,0.4500000000000002,0.66825,0.17562500000000003,0.763879003558719,0.9942155383706884
0.5,0.5,0.4500000000000002,0.6930000000000001,0.17562500000000003,0.7814946619217082,1.0041742512997482
0.5,0.5,0.4500000000000002,0.7177500000000001,0.17562500000000003,0.7991103202846976,1.014028284785005
0.5,0.5,0.4500000000000002,0.7425000000000002,0.17562500000000003,0.816725978647687,1.0237809822393316
0.5,0.5,0.4500000000000002,0.76725,0.17562500000000003,0.8343416370106762,1.0334355100777892
0.5,0.5,0.4500000000000002,0.792,0.17562500000000003,0.8519572953736655,1.0429948706544991
0.5,0.5,0.4500000000000002,0.8167500000000001,0.17562500000000003,0.8695729537366549,1.0524619140048612
0.5,0.5,0.4500000000000002,0.8415000000000001,0.17562500000000003,0.8871886120996443,1.0618393485254338
0.5,0.5,0.4500000000000002,0.8662500000000002,0.17562500000000003,0.9048042704626336,1.071129750706807
0.5,0.5,0.4500000000000002,0.891,0.17562500000000003,0.9224199288256228,1.0803355740202725
0.5,0.5,0.4500000000000002,0.9157500000000001,0.17562500000000003,0.9400355871886121,1.0894591570466508
0.5,0.5,0.4500000000000002,0.9405000000000001,0.17562500000000003,0.9576512455516015,1.098502730924924
0.5,0.5,0.4500000000000002,0.9652500000000002,0.17562500000000003,0.9752669039145909,1.1074684261890824
0.5,0.5,0.4500000000000002,0.99,0.17562500000000003,0.9928825622775801,1.1163582790536077
0.5,0.5,0.4750000000000001,-0.99,0.18140625000000002,-0.37123169681309204,0.549277928079553
0.5,0.5,0.4750000000000001,-0.9652499999999999,0.18140625000000002,-0.3541774332472005,0.5377474426634528
0.5,0.5,0.4750000000000001,-0.9405,0.18140625000000002,-0.33712316968130907,0.5259642401407155
0.5,0.5,0.4750000000000001,-0.91575,0.18140625000000002,-0.32006890611541755,0.513910937539295
0.5,0.5,0.4750000000000001,-0.891,0.18140625000000002,-0.30301464254952615,0.5015680627175478
0.5,0.5,0.4750000000000001,-0.86625,0.18140625000000002,-0.28596037898363463,0.4889136849730747
0.5,0.5,0.4750000000000001,-0.8414999999999999,0.18140625000000002,-0.2689061154177431,0.4759229571786464
0.5,0.5,0.4750000000000001,-0.81675,0.18140625000000002,-0.2518518518518517,0.46256754207940765
0.5,0.5,0.4750000000000001,-0.792,0.18140625000000002,-0.23479758828596028,0.44881488478113285
0.5,0.5,0.4750000000000001,-0.76725,0.18140625000000002,-0.21774332472006877,0.4346272778103307
0.5,0.5,0.4750000000000001,-0.7424999999999999,0.18140625000000002,-0.20068906115417726,0.41996064152791174
0.5,0.5,0.4750000000000001,-0.71775,0.18140625000000002,-0.18363479758828583,0.40476290621578964
0.5,0.5,0.4750000000000001,-0.693,0.18140625000000002,-0.16658053402239434,0.38897182425462257
0.5,0.5,0.4750000000000001,-0.66825,0.18140625000000002,-0.1495262704565029,0.3725119459556779
0.5,0.5,0.4750000000000001,-0.6435,0.18140625000000002,-0.1324720068906114,0.3552903315535095
0.5,0.5,0.4750000000000001,-0.6187499999999999,0.18140625000000002,-0.11541774332471989,0.33719028679829965
0.5,0.5,0.4750000000000001,-0.594,0.18140625000000002,-0.09836347975882846,0.31806187971342376
0.5,0.5,0.4750000000000001,-0.56925,0.18140625000000002,-0.08130921619293703,0.2977069517874135
0.5,0.5,0.4750000000000001,-0.5445,0.18140625000000002,-0.06425495262704553,0.2758541262302781
0.5,0.5,0.4750000000000001,-0.5197499999999999,0.18140625000000002,-0.04720068906115402,0.2521141978826005
0.5,0.5,0.4750000000000001,-0.495,0.18140625000000002,-0.030146425495262596,0.2258929803905025
0.5,0.5,0.4750000000000001,-0.47024999999999995,0.18140625000000002,-0.013092161929371088,0.1961981355808989
0.5,0.5,0.4750000000000001,-0.4455,0.18140625000000002,0.00396210163652034,0.22526498979480686
0.5,0.5,0.4750000000000001,-0.42074999999999996,0.18140625000000002,0.021016365202411846,0.29839196086413383
0.5,0.5,0.4750000000000001,-0.3959999999999999,0.18140625000000002,0.038070628768303354,0.343646459036463
0.5,0.5,0.4750000000000001,-0.37124999999999997,0.18140625000000002,0.05512489233419478,0.37973291809265786
0.5,0.5,0.4750000000000001,-0.3464999999999999,0.18140625000000002,0.07217915590008628,0.4107432871123122
0.5,0.5,0.4750000000000001,-0.32175,0.18140625000000002,0.08923341946597771,0.4384065717185345
0.5,0.5,0.4750000000000001,-0.29699999999999993,0.18140625000000002,0.10628768303186922,0.4636472254090671
0.5,0.5,0.4750000000000001,-0.27225,0.18140625000000002,0.12334194659776065,0.4870284021952836
0.5,0.5,0.4750000000000001,-0.24749999999999994,0.18140625000000002,0.14039621016365214,0.5089233342360708
0.5,0.5,0.4750000000000001,-0.22275,0.18140625000000002,0.15745047372954357,0.5295945059281015
0.5,0.5,0.4750000000000001,-0.19799999999999995,0.18140625000000002,0.1745047372954351,0.549234854505932
0.5,0.5,0.4750000000000001,-0.1732499999999999,0.18140625000000002,0.1915590008613266,0.5679911360381744
0.5,0.5,0.4750000000000001,-0.14849999999999997,0.18140625000000002,0.20861326442721803,0.5859780726734418
0.5,0.5,0.4750000000000001,-0.12374999999999992,0.18140625000000002,0.22566752799310952,0.6032873715067228
0.5,0.5,0.4750000000000001,-0.09899999999999998,0.18140625000000002,0.24272179155900095,0.6199937193132058
0.5,0.5,0.4750000000000001,-0.07424999999999993,0.18140625000000002,0.25977605512489244,0.636158907285719
0.5,0.5,0.4750000000000001,-0.04949999999999999,0.18140625000000002,0.2768303186907839,0.6518347528825564
0.5,0.5,0.4750000000000001,-0.02474999999999994,0.18140625000000002,0.2938845822566754,0.6670652216461301
0.5,0.5,0.4750000000000001,0,0.18140625000000002,0.3109388458225668,0.6818880014889641
0.5,0.5,0.4750000000000001,0.02475000000000005,0.18140625000000002,0.3279931093884583,0.6963356928416139
0.5,0.5,0.4750000000000001,0.0495000000000001,0.18140625000000002,0.34504737295434984,0.7104367233782856
0.5,0.5,0.4750000000000001,0.07425000000000015,0.18140625000000002,0.36210163652024135,0.7242160614423323
0.5,0.5,0.4750000000000001,0.09899999999999998,0.18140625000000002,0.3791559000861327,0.7376957798120322
0.5,0.5,0.4750000000000001,0.12375000000000003,0.18140625000000002,0.3962101636520242,0.7508955064843573
0.5,0.5,0.4750000000000001,0.14850000000000008,0.18140625000000002,0.41326442721791573,0.7638327889817916
0.5,0.5,0.4750000000000001,0.17325000000000013,0.18140625000000002,0.4303186907838072,0.7765233916375374
0.5,0.5,0.4750000000000001,0.19800000000000018,0.18140625000000002,0.4473729543496987,0.7889815403436394
0.5,0.5,0.4750000000000001,0.22275,0.18140625000000002,0.46442721791559005,0.8012201256860241
0.5,0.5,0.4750000000000001,0.24750000000000005,0.18140625000000002,0.48148148148148157,0.8132508728031856
0.5,0.5,0.4750000000000001,0.2722500000000001,0.18140625000000002,0.4985357450473731,0.8250844844003008
0.5,0.5,0.4750000000000001,0.29700000000000015,0.18140625000000002,0.5155900086132645,0.8367307619308801
0.5,0.5,0.4750000000000001,0.32175,0.18140625000000002,0.5326442721791559,0.848198708888146
0.5,0.5,0.4750000000000001,0.34650000000000003,0.18140625000000002,0.5496985357450475,0.8594966193335996
0.5,0.5,0.4750000000000001,0.3712500000000001,0.18140625000000002,0.5667527993109389,0.8706321541638423
0.5,0.5,0.4750000000000001,0.39600000000000013,0.18140625000000002,0.5838070628768305,0.8816124071307807
0.5,0.5,0.4750000000000001,0.4207500000000002,0.18140625000000002,0.6008613264427219,0.8924439622501884
0.5,0.5,0.4750000000000001,0.4455,0.18140625000000002,0.6179155900086133,0.9031329439338971
0.5,0.5,0.4750000000000001,0.47025000000000006,0.18140625000000002,0.6349698535745049,0.9136850609428208
0.5,0.5,0.4750000000000001,0.4950000000000001,0.18140625000000002,0.6520241171403963,0.9241056450676486
0.5,0.5,0.4750000000000001,0.5197500000000002,0.18140625000000002,0.6690783807062878,0.9343996852907861
0.5,0.5,0.4750000000000001,0.5445,0.18140625000000002,0.6861326442721791,0.9445718580590108
0.5,0.5,0.4750000000000001,0.56925,0.18140625000000002,0.7031869078380707,0.954626554195192
0.5,0.5,0.4750000000000001,0.5940000000000001,0.18140625000000002,0.7202411714039622,0.9645679028946186
0.5,0.5,0.4750000000000001,0.6187500000000001,0.18140625000000002,0.7372954349698537,0.9743997931832759
0.5,0.5,0.4750000000000001,0.6435000000000002,0.18140625000000002,0.7543496985357452,0.9841258931590041
0.5,0.5,0.4750000000000001,0.66825,0.18140625000000002,0.7714039621016365,0.9937496672895583
0.5,0.5,0.4750000000000001,0.6930000000000001,0.18140625000000002,0.7884582256675281,1.0032743920024279
0.5,0.5,0.4750000000000001,0.7177500000000001,0.18140625000000002,0.8055124892334196,1.0127031697684248
0.5,0.5,0.4750000000000001,0.7425000000000002,0.18140625000000002,0.822566752799311,1.0220389418534046
0.5,0.5,0.4750000000000001,0.76725,0.18140625000000002,0.8396210163652024,1.031284499889094
0.5,0.5,0.4750000000000001,0.792,0.18140625000000002,0.8566752799310939,1.0404424963941827
0.5,0.5,0.4750000000000001,0.8167500000000001,0.18140625000000002,0.8737295434969854,1.0495154543599408
0.5,0.5,0.4750000000000001,0.8415000000000001,0.18140625000000002,0.890783807062877,1.0585057760002081
0.5,0.5,0.4750000000000001,0.8662500000000002,0.18140625000000002,0.9078380706287684,1.0674157507532303
0.5,0.5,0.4750000000000001,0.891,0.18140625000000002,0.9248923341946598,1.0762475626121972
0.5,0.5,0.4750000000000001,0.9157500000000001,0.18140625000000002,0.9419465977605513,1.0850032968521641
0.5,0.5,0.4750000000000001,0.9405000000000001,0.18140625000000002,0.9590008613264428,1.0936849462131177
0.5,0.5,0.4750000000000001,0.9652500000000002,0.18140625000000002,0.9760551248923343,1.1022944165920685
0.5,0.5,0.4750000000000001,0.99,0.18140625000000002,0.9931093884582257,1.1108335322910836
0.5,0.5,0.5,-0.99,0.1875,-0.32666666666666666,0.514872131276642
0.5,0.5,0.5,-0.9652499999999999,0.1875,-0.31016666666666665,0.5032004542630524
0.5,0.5,0.5,-0.9405,0.1875,-0.2936666666666667,0.49125154735199855
0.5,0.5,0.5,-0.91575,0.1875,-0.2771666666666666,0.4790046642580042
0.5,0.5,0.5,-0.891,0.1875,-0.26066666666666666,0.46643633433311554
0.5,0.5,0.5,-0.86625,0.1875,-0.24416666666666664,0.4535198337353114
0.5,0.5,0.5,-0.8414999999999999,0.1875,-0.2276666666666666,0.44022451680533997
0.5,0.5,0.5,-0.81675,0.1875,-0.21116666666666664,0.4265149596458319
0.5,0.5,0.5,-0.792,0.1875,-0.19466666666666668,0.4123498471042231
0.5,0.5,0.5,-0.76725,0.1875,-0.17816666666666667,0.3976805024288552
0.5,0.5,0.5,-0.7424999999999999,0.1875,-0.16166666666666663,0.3824489085057732
0.5,0.5,0.5,-0.71775,0.1875,-0.14516666666666667,0.3665849877210574
0.5,0.5,0.5,-0.693,0.1875,-0.12866666666666662,0.35000276974280986
0.5,0.5,0.5,-0.66825,0.1875,-0.11216666666666668,0.3325948352467743
0.5,0.5,0.5,-0.6435,0.1875,-0.09566666666666664,0.3142239806857832
0.5,0.5,0.5,-0.6187499999999999,0.1875,-0.07916666666666661,0.29471018924226217
0.5,0.5,0.5,-0.594,0.1875,-0.06266666666666665,0.2738092059233958
0.5,0.5,0.5,-0.56925,0.1875,-0.04616666666666669,0.2511749725860265
0.5,0.5,0.5,-0.5445,0.1875,-0.029666666666666657,0.22628798567043212
0.5,0.5,0.5,-0.5197499999999999,0.1875,-0.013166666666666623,0.19830188618359693
0.5,0.5,0.5,-0.495,0.1875,0.003333333333333336,0.22303474699944756
0.5,0.5,0.5,-0.47024999999999995,0.1875,0.01983333333333337,0.2964148482746099
0.5,0.5,0.5,-0.4455,0.1875,0.03633333333333333,0.3409330541701549
0.5,0.5,0.5,-0.42074999999999996,0.1875,0.052833333333333364,0.37631203562273247
0.5,0.5,0.5,-0.3959999999999999,0.1875,0.0693333333333334,0.40667037293888647
0.5,0.5,0.5,-0.37124999999999997,0.1875,0.08583333333333336,0.4337304880936736
0.5,0.5,0.5,-0.3464999999999999,0.1875,0.10233333333333339,0.4584086214128731
0.5,0.5,0.5,-0.32175,0.1875,0.11883333333333335,0.48126118187221667
0.5,0.5,0.5,-0.29699999999999993,0.1875,0.1353333333333334,0.5026561470402809
0.5,0.5,0.5,-0.27225,0.1875,0.15183333333333335,0.5228519047152445
0.5,0.5,0.5,-0.24749999999999994,0.1875,0.16833333333333336,0.5420381560804414
0.5,0.5,0.5,-0.22275,0.1875,0.18483333333333332,0.5603590606359413
0.5,0.5,0.5,-0.19799999999999995,0.1875,0.20133333333333336,0.5779272250410616
0.5,0.5,0.5,-0.1732499999999999,0.1875,0.2178333333333334,0.5948326084889372
0.5,0.5,0.5,-0.14849999999999997,0.1875,0.23433333333333337,0.6111484351961723
0.5,0.5,0.5,-0.12374999999999992,0.1875,0.2508333333333334,0.6269352586414384
0.5,0.5,0.5,-0.09899999999999998,0.1875,0.26733333333333337,0.642243838208546
0.5,0.5,0.5,-0.07424999999999993,0.1875,0.2838333333333334,0.6571172267115514
0.5,0.5,0.5,-0.04949999999999999,0.1875,0.30033333333333334,0.671592318290798
0.5,0.5,0.5,-0.02474999999999994,0.1875,0.31683333333333336,0.6857010179824614
0.5,0.5,0.5,0,0.1875,0.3333333333333333,0.6994711402007162
0.5,0.5,0.5,0.02475000000000005,0.1875,0.3498333333333334,0.712927109197037
0.5,0.5,0.5,0.0495000000000001,0.1875,0.3663333333333334,0.7260905123686509
0.5,0.5,0.5,0.07425000000000015,0.1875,0.3828333333333334,0.7389805425281035
