sigma,mu,rho,Va,Pa,Rmax,Robs,Rho
0.806848346721381,0.10836202697828412,-0.330910861492157,0.32843770952622353,-0.3190151560001027,1.3042621659515334,1.486339138317913,-0.26216211033775333
0.3294789830688387,0.4944324209354818,0.05559655278921127,0.11539405486006842,0.5557785070929478,0.6662324694750082,0.5417590204022351,0.9999761606022988
0.3237504935823381,-0.0028650022577494383,-0.006663473788648844,0.05240924310688799,-0.006624058349570661,0.7928414502409198,0.8187701474554581,0.952250474431562
0.8883466287516057,-0.0812635833863169,0.32046471419744194,0.39623080890336787,0.32329607828066714,0.9294306918880432,0.9209643074734644,0.7646971563529914
0.23144917492754757,-0.49300469225272536,0.05550889018923044,0.08754776693312237,0.7110424279277351,0.8889487607567425,0.8757043964132719,0.9490727431645553
0.9816109351813793,0.2553835667204112,0.2752245794981718,0.4980852055715407,0.2989506446792205,1.3554923535057322,1.4376687780236976,-0.9217356255080337
0.8350316416472197,0.4263561447151005,-0.4666031242813915,0.3940838118101063,-0.2974776325902362,0.7549938997433839,0.6144513237214664,0.9997550248964179
0.3885268734302372,0.24543847586028278,0.10796521231532097,0.09053657704689243,0.25634782708374015,0.5503505120653785,0.8447626129414554,0.998460903678092
0.3526037710253149,-0.0717886770144105,0.39202546887099743,0.0634531132075062,0.4043702774491323,0.8483338402499044,0.8437670753313654,0.9546610240871037
0.5876795777585357,-0.01857271371409297,0.30199174606241286,0.17276987948090183,0.3023401501690607,0.8953877163141649,0.857253077107609,0.9054387602162312
0.19698448036797345,0.19068840891122818,-0.3855781920719892,0.0284919600761942,0.05649818751359744,0.1907510580329285,0.15011157136330286,0.9999999946112192
0.8257570795249194,0.45729623222723603,0.07351543847471476,0.39321733819506854,0.19669560384614204,0.8388838513718926,1.575050282169502,-0.9848213251603843
0.6690857829526067,-0.10351655376143754,-0.028468345990404487,0.22651681170031251,-0.016305082679499365,0.9101937124919565,0.9384859368814936,0.8261616075584992
0.7858552904799581,0.46303740586154163,0.1963836879003793,0.3623851785944161,0.31524772541746376,0.9593441853251443,0.8722518044853953,0.9989025511085551
0.403552214615047,0.48700193339027464,-0.288490935228765,0.14071991574182086,0.25441823899315164,0.541065842857648,0.39644021053557504,0.9999978162235886
0.022927430225536227,-0.1976823708973825,0.18032890185713768,0.010032413469275992,0.9785259003239477,0.7580678339637184,0.7624074054147252,0.9949591613506514
0.12549663218669593,0.4804307743906975,0.3034157098736614,0.06557813459051273,0.9163533092657952,0.6298153063091055,0.8480263522918684,0.9988903279674444
0.7403460082132369,-0.040666935965418816,-0.3524458871688694,0.27446955585884103,-0.35040861697917447,1.7530661676746262,1.736592487554293,0.14543757901152413
0.4412132524885237,-0.04902215767651796,-0.44793722685426474,0.09793536007156624,-0.4390547299791904,1.8859432362749609,1.8811246569295184,0.12278213344806975
0.34453050629235804,-0.33046285109594464,-0.19672837876714766,0.08665205887164941,0.1803242763385414,0.8460033432867907,0.842449862266327,0.922656158675365
0.35296533186919987,0.38976073218509555,-0.23284081555902958,0.10027061983913264,0.2341082149897928,0.47664359801930806,0.6931213575611944,0.9998541522572107
0.7794157136231661,-0.21293128561228514,0.4167550269048661,0.31507936041947976,0.43773717800816137,0.9273269486136632,0.9323951338794647,0.8550625731185247
0.8123074728064239,0.06845972244627774,-0.020093432161957026,0.3310933985879349,-0.016483494466572424,0.9296275202114619,1.0052972050073599,0.7328043174888811
0.4978430026676506,-0.43218605080619454,0.31084113055840135,0.17062002328043482,0.4994537961025191,0.9073478070128306,0.9348291739714919,0.8192920298342549
0.3396438576746732,-0.3176870974712074,0.07829170837067068,0.08291024800298694,0.35878626808431496,0.8608447558944442,0.8786771769105124,0.9495121962052889
0.4981966221239418,0.4552635906729847,-0.47729458194226027,0.17591617139596757,-0.04215640502565208,0.23902590836970808,0.33025555459718703,0.999999397085852
0.6611851216293871,-0.4703610606957227,-0.39068145933561027,0.27389276438673504,-0.10984736214577777,1.0977711038350992,1.0742027754590142,0.8102129917096719
0.8387086614966393,-0.4188630587887019,0.4938888337928802,0.39557767493919893,0.5500063284733944,0.9390769261610428,0.9478980095022613,0.8273654551832335
0.03061747713945806,0.478110073832795,0.058855009032413363,0.057616025628292794,0.992343645269204,0.6127134759873513,0.8102158270050491,0.9997309283546008
0.5489807913545519,0.4436220186762512,0.15134618571028113,0.19989007850173307,0.36023035391579356,0.7624790439641487,0.5523990942172734,0.9999534581451183
0.5067616137675941,-0.415872705867514,0.4993165882769972,0.17164119346556006,0.6254419782917041,0.9141454957150777,0.9285114800903276,0.8873334526389546
0.06595840211957693,0.1060794098302722,0.46851380122825503,0.004988465702568617,0.7682417208941743,0.2842221355546813,0.29123540214517046,0.9999997806154647
0.039594195783138275,0.4451322902459651,0.36620396631769836,0.050319539124761274,0.9901270731549301,0.5876196615323767,0.5582989028786236,0.9999804834679048
0.9003745049703866,-0.04736379301175475,-0.10092738433741033,0.40589795682244945,-0.0994062247923393,1.099555121438448,1.1025021042201513,0.7785897169199111
0.41435420978814363,0.2943790766876191,0.05830211588181555,0.10750946578244225,0.24806827916590515,0.5555594024010595,0.7070529861691828,0.9996423749830273
0.9754643891938031,0.29026773222722113,0.39496933156624436,0.4968292263857031,0.420620537190721,1.4909489060990173,1.6897822832070402,-0.9126292967265208
0.5040874613914639,-0.35037136683240533,0.36186817684210837,0.15774210804004726,0.48602196813591897,0.9032121753463852,0.9472175029816405,0.770888396393603
0.8595948002766818,0.1493904790841043,0.011971267173066735,0.37503098914159877,0.02667028334894335,0.5811319451450994,0.7740030338465255,0.9958637666956507
0.044973687967285514,0.25999638228677213,0.08701192028820515,0.017910846005241718,0.9484491279345838,0.42215448017015766,0.5209515263765924,0.9999751338761228
0.015360228950157762,0.3542375974357128,0.27243140270002186,0.03148903717595716,0.9972742881203984,0.508589292089321,0.8235113441196186,0.99766361411219
0.4087615543976426,0.10834112903103232,-0.2943442356772721,0.08647745423671818,-0.2504230939938467,0.5951540368106789,0.6088022635059658,0.9982781213016269
0.3786164550110698,0.1365477244835347,-0.02449703309684992,0.07633653026798254,0.038061597292295586,0.30035900040821717,0.32138770343855183,0.9999969391306636
0.6906716702505946,0.040270590456202626,-0.3580009308643639,0.23891910815729586,-0.35569649202582143,1.7364620440088776,2.1640013149975954,0.08398390899411906
0.18562520015984774,0.3579250529874116,0.12987743644043803,0.04925594335620212,0.6956553556011462,0.5396926429242663,0.45804346840900934,0.9999932499196896
0.284819882363081,0.04307199246250093,-0.014218372292816639,0.04102498182833208,-0.002752343998339289,0.5030313761132778,0.540094046543476,0.9988711647023656
0.7998008206486702,-0.4108807360753417,0.2256577571388334,0.3620464211745968,0.3159270960791044,0.9260322909804846,0.9377300232360598,0.7547899794529846
0.029199352487921715,0.23782387119717896,0.42137994756922126,0.014566349520660042,0.9830660138732543,0.40052006935413054,0.40878709578364814,0.9999985162018139
0.19378342712298036,-0.44932673475705087,0.4786997875198722,0.069249636955622,0.8586572066830302,0.8854988270771004,0.8733682232533935,0.9585100325332764
0.5459016459062696,-0.47553593874908984,0.2517953864298761,0.20553791076208158,0.45759053933977367,0.9126518659235615,0.8912940978347916,0.8730189449735358
0.8641423443332314,0.42832628171890974,0.36738847056403756,0.4192368465376533,0.4365981937267838,1.2090341460550909,1.3169958718716175,0.9687804131947122
0.14453803561627865,0.0409877288620919,0.21929403510876,0.010865620349224408,0.24947135656029487,0.3424987313963825,0.3581088329351948,0.9999932738026901
0.6627193107269704,0.08050334895960987,-0.2950663464143872,0.22121863970364358,-0.28558132743697745,1.1463576273071525,1.155930758430913,0.7120849235282685
0.3891596933826804,-0.3822242266032845,-0.3997459071688354,0.11224647332747066,0.055716913438848936,0.8483118372889199,0.8647297959907375,0.9076827459079827
0.004002678906545043,-0.10067294491454959,0.4816592892166227,0.0025417711786564342,0.9983663824948635,0.6143449908844352,0.5933513889192445,0.999614056589433
0.9895763010717928,-0.4837350908201188,0.215268200263381,0.548130537344153,0.2990196721419571,0.9382961579510739,0.9043566522325313,0.806625961699028
0.16163777187466621,0.09090506518259645,-0.3889240890275687,0.015129317367266346,-0.19926426168557443,0.23964419220877145,0.21417675451873794,0.9999999309636867
0.5108151792082936,-0.4112678742967546,0.1722953338176012,0.17275138976194332,0.3748971971143918,0.9003534995450156,0.8984514426157769,0.8710282107453524
0.8924345215782523,-0.2367516823578626,0.09264837298542261,0.4122325274271216,0.1234915794837864,0.919390017071779,0.9424238499619038,0.7103277446246609
0.7969932046253234,0.183397866319865,-0.30254121706821024,0.3260077784521411,-0.26894486849316074,0.9534507313247159,1.1434310278371773,0.7994804519110179
0.5528858108446002,0.1063401261344552,0.33449319400824606,0.15566841552321847,0.3465792985707405,1.1044997913164312,1.5299522109698387,-0.7082673521701424
0.19747256464324892,0.18073808960616589,-0.1288880999200046,0.027664271152012674,0.20436258136965035,0.30863323403498977,0.2895251461218746,0.9999996729713823
0.24300821591168642,0.4684367193840444,0.39415901782922447,0.0843847365171119,0.7880142502291226,0.674889844443948,0.6989532695849761,0.9998755860661126
0.1257698389235884,-0.23561627510935068,-0.31588493729941547,0.02178778346553399,0.5223300961074719,0.7803607095603419,0.7749158905425307,0.9855053931218678
0.6270113394130021,0.2973525554407388,0.10196526814252138,0.21867624543302788,0.19274207120009765,0.7154580882181794,0.544511137413998,0.9998630082687183
0.8882426659110934,-0.45504076057113707,-0.24609060096554458,0.44625304021771284,-0.1015436143774704,1.1091610253003792,1.1199355795058745,0.7508163971233021
0.2932194769382477,0.0025299766566604376,0.14920025947503746,0.04299043102344059,0.149231928054741,0.7902504015538224,0.7908944648102868,0.9696666409683136
0.12058946606703103,-0.4340518962126225,-0.2819475878495723,0.05437117181460912,0.8285686183856884,0.870828417623953,0.8685846397134435,0.9637412957998112
0.7496639578603208,-0.30902190040796995,0.44482854404486716,0.30487165859033877,0.48830244404507844,0.9285372682703413,0.9464324241391093,0.8527028751910648
0.046345801558345556,0.18765473272651434,0.19578176643699408,0.009877541339707654,0.9125588502902748,0.3491661251251045,0.30775583862316513,0.9999997956248206
0.28283045697025955,0.1205063194502145,-0.0022095958702266216,0.043626976951862205,0.08118983547935783,0.30799736435512576,0.31472544311921913,0.9999981307013066
0.8200067370198667,-0.11141856131143868,0.1460140214767307,0.3393090483301621,0.1538250891489903,0.9139927525272991,0.9281607959779146,0.8552675551615451
0.6543559979181737,-0.31955435196869075,0.3360455397050828,0.23961963197127692,0.4067823345582813,0.9158833345947611,0.8935246491989198,0.8923208284474485
0.8000557078048587,-0.01360693434253335,-0.43625654303468764,0.3200908549611172,-0.4360488512392175,2.1251541390433295,2.069551324256206,0.072579870539876
0.1891089037526399,0.41208954295143485,0.32670416799373925,0.06033553659174323,0.8004614991436548,0.6027014707635762,0.6232047901794712,0.9999398481548049
0.9933496622834355,-0.4844584863167256,-0.21876784856431186,0.5520467820203809,-0.08922953143253966,1.093721978412347,1.070619048534846,0.6022369164089254
0.9672483664471656,3.0899886041879654e-5,-0.11183128715492785,0.4677847014360559,-0.11183128658758362,1.1337812706753567,1.1216246487071853,0.694695543224665
0.6741183919366449,-0.28270631842315197,0.06766549148596823,0.24719851879271715,0.14302480499426048,0.8998561056282136,0.9217599355140398,0.7438044333598314
0.07640121853910387,0.323157727252692,-0.43415999482385814,0.02902630226791127,0.8557962795522783,0.4720284690431785,0.3902498432951484,0.9999986157850662
0.1719339545816183,0.29675662191584706,-0.07358456565998495,0.03679676553176325,0.5687591208460824,0.45812023102956484,0.36030974847230357,0.9999989324828946
0.034364546881988645,0.41400572611019015,0.11222304729744792,0.04344064635420864,0.9879330132527534,0.5605841396410405,0.8105338048463937,0.9996131087384866
0.17102576582692564,-0.34637604816816747,-0.14868446253240108,0.04461899797449237,0.6234921584519656,0.8442915030637748,0.8302947500054223,0.9676857437785382
0.33205943438224494,0.24169627064839005,0.004256566986441612,0.06973600579246317,0.21278740532208756,0.4505856286351196,0.47934701572990346,0.9999842853001623
0.7615461584646255,-0.38983279140666127,-0.1925764181651175,0.3279686770500916,-0.05442651225323469,0.998500227797049,1.037212368207037,0.7877890973874685
0.11407024413347244,-0.1925762607716024,-0.1347424874547869,0.015777414351528053,0.5320750190842198,0.7526443415611276,0.7534381961369271,0.991938616172791
0.5136275384575129,0.3937622222583741,-0.3309413529932499,0.17066879605042523,-0.02865892800793047,0.22138434790038009,0.2061322040221915,0.9999999670806918
0.15294528705999255,0.4615095646586269,-0.2931950939819217,0.06494389998478059,0.7671008597067088,0.5883915895746581,0.7465074732532987,0.9994912915989557
0.5829072187189013,0.0156674578320235,0.45459846989251673,0.16995178012603204,0.454795407071138,0.9046052807661608,0.9172536555767399,0.8590106911070413
0.2708722469396889,-0.1069779759272933,-0.44341671629808843,0.03954695891445305,-0.3389910152029273,1.3676530431681657,1.3680270271350448,0.49986429289510115
0.3143725348636508,0.48776646703481674,0.2616041216533631,0.10889407692920541,0.6649233196601358,0.7018008304535868,0.7595972476689473,0.9994564296532866
0.9507204396650195,-0.49951194459572434,-0.21436353749595582,0.5143127228968745,-0.0670803363147877,1.045020928531829,1.0409209197972888,0.7314993505485249
0.1536747997161001,-0.13573210616596043,0.16649370733648539,0.01641377319495363,0.4003804684672097,0.7393623868069763,0.7605581810623745,0.988189284923723
0.6067661375273019,-0.30384279880672693,-0.12065832340158522,0.2071626844215766,0.004194852922474922,0.8784454948824009,0.9009620683471427,0.8912427117526173
0.1580595369450748,0.24260015855543315,-0.21069528302177787,0.02720511784242606,0.4441013058796194,0.3813090033828678,0.3656237168537319,0.9999987440809098
0.5362291194032878,-0.06862463662400842,0.2515564588829875,0.14494816943595704,0.2576356589210123,0.8833222714256874,0.904001575078591,0.8886517901327811
0.44414316676557064,0.344797840109095,-0.2751072896644473,0.128352963928249,0.02015630903794812,0.2602878166279302,0.18092167441105922,0.9999999814704486
0.7651577719952911,-0.10502657596953213,0.28024378418922424,0.2954908534373699,0.2869608531114545,0.917090406088292,0.9057836540524336,0.8341446671746846
0.0026230807416141033,-0.16602774779312313,-0.06868000817485154,0.006894743535602738,0.9994667597898098,0.7241443444982562,0.709274162756194,0.9974468579029152
0.5295314905233681,0.3908587994519621,0.2619849103502929,0.17839445000520723,0.41998731579231874,0.8019110831162755,1.2942997053947372,0.9448795084419315
0.40378256095573306,0.36508972756564617,0.0974065710324794,0.11484280555947458,0.3593018137036557,0.6182495519711529,0.5405333141209212,0.9999695159962254
0.7392657087184489,0.25584192923270166,0.050094583071768284,0.2896206672318729,0.10376491309894216,0.6873416208000691,0.7325269419534759,0.9990309246839171
0.21095943124964833,-0.21865045349113643,-0.30914016370661557,0.03420394601955746,0.1483172898600471,0.7705325965563513,0.8101902532171692,0.9613629335389423
0.39402471808716655,-0.05375654879026115,-0.4738360829651356,0.07835018086629547,-0.4602463179265535,1.9070675581341134,1.8789957359129101,0.1331321149946872
0.03209691192023456,0.058109520468860865,0.3714503215160221,0.0013592849696878876,0.7618088621224682,0.18273454920820956,0.18541694818315058,0.9999999975994794
0.4707174131181091,-0.30003824830055237,0.31922662095166743,0.13329317911711827,0.43417104003426915,0.8922291093309838,0.9132102301705788,0.8605770678120717
0.638124018907547,-0.2927533080801368,-0.42201733053661883,0.22502725660132555,-0.28661897337658554,1.5195576041963887,1.5068833573358211,0.38351564692763107
0.01041991007514298,-0.018022659001871943,-0.3289528696332127,1.3549132236147205e-4,0.46752889650986573,0.21265572556676327,0.22246923033033036,0.9999999761153007
0.7156525861937553,-0.10793208773247898,0.4883673908188939,0.25899164595347807,0.49412064583897286,0.9232104434582855,0.8792236287182775,0.8971907305830991
0.2817361729685217,-0.14723761938512325,-0.28104894841089845,0.045107364720023996,-0.12712866600763767,0.9628157773265961,0.9467471820999757,0.9416389434502138
0.08805319597013295,-0.42378764296881855,-0.15980966994538903,0.04877567424354402,0.9078185159625063,0.8694868390409285,0.8514412416648268,0.9808144906394463
0.9979377971030772,0.26304493797942996,0.3495451477356255,0.5152380832926218,0.37138295898051854,1.4930401101454218,1.3771424045953076,0.9421443346479085
0.12418385338969529,-0.38071709661744535,0.20542933605611324,0.04394719163556097,0.8605875155003302,0.8604748465258939,0.83055428737115,0.9762206196466293
0.6512277284637094,0.3336860663257539,0.0077116352040320635,0.23988537487499026,0.12285801310424332,0.6114254689693551,0.44651884266725816,0.9999789797855047
0.8485385593958199,-0.13736960338428617,-0.4686447661370039,0.3647264453742557,-0.44964838803050494,2.2129480678182927,2.2434731834372315,0.055752447861930614
0.34476397722028196,-0.15895483340136707,-0.13580932840704918,0.06574775975978764,-0.02668741897403979,0.8415695874283773,0.861345869115582,0.947407976314896
0.8603654182516038,-0.3624158464372158,0.1865909572225064,0.4029506378988295,0.25287538549330435,0.9263345168216482,0.9485478323608557,0.7232189553924697
0.9395479436498135,-0.4621310078073293,-0.36978882225230336,0.49476643630255107,-0.22197208387744147,1.4078952916490186,1.3925678066234453,0.48408275380257615
0.8607495629694313,0.08455217303708196,-0.28275976167060435,0.37223217256735663,-0.27660060888862265,1.4352973181727968,1.3360479453071423,0.499740446306031
0.22216788516379893,-0.23257877677679062,0.27698739687912166,0.03820250645082453,0.5329250497186974,0.8257039623086831,0.814128963427034,0.9782805378869274
0.47170327650383115,-0.27678163815289736,-0.4780725259333849,0.13040400933687524,-0.26099275242592757,1.3794202333731482,1.3788493897181042,0.5537488019274984
0.3291583426762372,0.11004363233223557,-0.12991608679294586,0.05720000753090167,-0.070113502911221,0.2742491648161126,0.3543858947448197,0.9999940436848734
0.5510823861695826,0.28463106602430344,0.34231525170616806,0.17209960910971334,0.4197155250026506,0.8829869062475919,1.3102846678787539,0.9455746357217826
0.6397898767609149,-0.4835644692648202,0.18275071890093386,0.2631241921867152,0.36432007008459705,0.9171182918145867,0.904061826833266,0.8576118092074569
0.293708159821108,-0.13256702036596835,-0.3342803353443742,0.04752574529492853,-0.21093317722227609,1.122087716776964,1.1356508473426616,0.8361163928044787
0.9270423294510692,-0.3544568885117769,-0.02086687390692532,0.461113661750395,0.04867205105581754,0.9184296711444077,0.9229910846476832,0.7439758296565775
0.4401612151414156,0.1496621745172888,0.15535216056741774,0.10247063927769462,0.2015094546169519,0.6302595697918795,0.781954938452779,0.9969792780826977
0.9591727619990706,0.10145633271895349,-0.40125648817047477,0.46257954054265765,-0.3934612471990877,1.763085836511756,1.6315947746242956,0.30225500795374516
0.006363601656630635,-0.446717742132023,0.325421096989885,0.04990943299690528,0.9997263306910382,0.8759873601869783,0.8508816895424237,0.9769828021148136
0.09883204055950046,-0.07616550358943641,-0.02244616555981338,0.006334182104835485,0.21165660311485143,0.6039190808558538,0.5865049545126046,0.998634174132547
0.3479572809301317,0.27500215638428926,0.3697028192691505,0.07944368118014755,0.5197052207415441,0.6658415649665201,0.9504139258170152,0.9910159903070023
0.8778012641705573,-0.12606384931132197,-0.11760916444472969,0.38924055321551115,-0.10620159792499273,1.1115692676909028,1.133517515960773,0.6679071291802797
0.2158734886907041,-0.42146178404800594,-0.3009681343100965,0.06770819041297978,0.552292801918871,0.8646182437690509,0.8503273861684306,0.9328385999205078
0.21099887671880424,0.4112611203454435,-0.3751928296405822,0.06454419026524591,0.5257179008425011,0.5202280542399313,0.4337470983852321,0.9999970950303334
0.5719998055137694,-0.19405258307233453,-0.07992516318336129,0.1730059900031563,-0.02116115837839621,0.9029685417219406,0.905269338941744,0.901363006681814
0.11484975949861109,0.4169121175073087,-0.2840204364620149,0.05004916205955141,0.8307980710628495,0.5555854297356939,0.6048688298260337,0.9999603365096207
0.26609547273255885,0.4548291137907654,0.11057218420319259,0.08712078099230525,0.6385619062886078,0.6329058016267353,0.5243624754400613,0.9999841927820489
0.6678474280051887,0.18634493788704276,0.44837876269593835,0.23169120251560432,0.46904715242621303,1.2561777434918144,1.230685153538813,-0.9271989513301586
0.6622174452058971,-0.3989303291309625,-0.3773761047050357,0.2590523242426472,-0.16583285557029212,1.2164003878977367,1.2476542085254172,0.6145755618100633
0.3003611690364778,0.46732979197986424,0.3486261898651719,0.09970769955046559,0.7053142246029409,0.699702489581416,0.5597743567588843,0.9999717595626011
0.7310851057991385,-0.011358320247381926,-0.05996250594034791,0.2672749688203793,-0.0598345971348455,0.9974909741140449,1.0125351591052971,0.8278643434179532
0.009111592546105385,0.18876813724637032,-0.08449216093868017,0.008949862969229247,0.9949699926825402,0.3451188832949331,0.3996848909922379,0.9999982366633929
0.08325857436284423,0.4694848817307502,0.26192541676573455,0.058570008645900756,0.9563229893611411,0.6118446541437144,0.5479652144112075,0.9999834483096163
0.6506780527997762,0.11890662158839405,-0.3930413951165974,0.21522566036204557,-0.3701631840897426,1.0911270089297667,0.9770553141631646,0.8365815735971649
0.660273727029562,0.006362394662573934,-0.3985274320002645,0.21799081731921485,-0.39846250669374716,1.897513388089534,1.8929793057172484,0.13408325364798945
0.6617661684285849,0.06508728675544262,0.2714647250249982,0.22002631956262142,0.2749715031982273,0.9043611992649535,0.8903219331335095,0.8196545973582474
0.23832206707447767,-0.4203240452334285,0.21006426750682294,0.07256677957767423,0.6908619751317001,0.8780770309823523,0.8768459724784562,0.9471007006877272
0.985840501729399,-0.2151098675094545,-0.3954853343311697,0.49750881120002033,-0.3630375404807262,1.875837398402676,1.854528519972392,0.08397167717676214
0.2231331707444042,0.06444196356460452,0.2739857828710228,0.025932397610241173,0.30305142969962096,0.5035541576981055,0.6574969301518996,0.9981240142277116
0.44789711898192763,-0.32731064851395786,0.04519368545152247,0.12708897975381245,0.2464120742137236,0.8753992712639782,0.8960310469916584,0.9121997079732386
0.9804087281227112,-0.09706398658454418,0.2406589793972671,0.4829559914625173,0.24436225096865594,0.9318486052626194,0.9450257521664932,0.8214292193816755
0.995708507951349,-0.2855125500354916,-0.4873146596364677,0.5160970704602931,-0.42858440562479694,2.166319200052724,2.1040088788127616,0.04186614934539165
0.09594157221727073,0.061367420479655266,-0.38313728058710694,0.005543882713842591,-0.14824594395878757,0.15590009622362033,0.17470355965316542,0.999999993506402
0.5687179283704609,0.4027131914626807,0.24478435306809843,0.20226451966950876,0.39616940428254305,0.8247672801065374,0.6543613634007536,0.9998051962893508
0.4659032223280519,0.07602899661287665,0.27157070208340883,0.1099780083693213,0.28114220378857474,0.9495888364388385,0.9127602691099836,0.9769697083565969
0.6380437859334052,-0.06261177337728441,-0.36666881456039846,0.20452999492547858,-0.36012006631732946,1.744355544681713,1.7105710984521532,0.19109437069635646
0.04332327516749501,0.2223536456003785,0.4938896265812218,0.013298739013563926,0.9642852723770029,0.3892896812464604,0.3994779132600533,0.999998852889083
0.8578324699774384,0.3421395383775234,0.2975146418903023,0.3972031392040926,0.34927188596513614,1.163011482031232,1.8544117909635116,0.8679695961030178
0.2258775606751442,0.3618706981651485,-0.2002361153718084,0.058247936755909724,0.4743431520886557,0.4957075890466468,0.4395005107655506,0.9999963957632639
0.39660662529058754,0.012356625171378255,0.23297627898864448,0.07868657915860074,0.2333483688910718,0.8454461433446667,0.8190507747646587,0.9484665353015569
0.8009796980768442,-0.15099430200643837,-0.47217859607189894,0.3264840581752391,-0.44647702653106686,2.177738604329295,2.175427390967419,0.07418662569642755
0.16914974129758775,0.17499707313254476,0.1837264036294073,0.021961811391759737,0.4682833358458799,0.39556322825466944,0.44145791219726954,0.9999878107267044
0.5653016159776598,-0.4805796230211854,0.1726733515970409,0.21752215202927297,0.3922793687648234,0.9112460815291851,0.914593274179747,0.8704205297163098
0.18561629229225218,0.4012691543903202,-0.22137398039922118,0.05748093754844205,0.6339612937920521,0.5366428841092754,0.5453783341850809,0.9999802131535214
0.6151195524726063,-0.3115311695728451,0.43992058117873967,0.2134489493209059,0.5035852687852813,0.9165526868529539,0.907338134744417,0.9028180659604013
0.36893309955485165,0.20547358319163322,-0.1804293633904308,0.0786106643209773,-0.021936199351848498,0.16977759131332867,0.2562887152960082,0.9999998569856171
0.35222060256637633,0.174598247744143,0.472478408832103,0.0696508134649419,0.5301994049261579,0.7449410563158291,0.8003513965552924,0.9975994841744122
0.6390310449060053,0.26358271203935146,-0.184133630245924,0.22154929969833537,-0.09130024513450213,0.417198675666788,0.381158519588901,0.9999932856601028
0.666293237125501,-0.11851238925009966,-0.2768465606495738,0.22548463552103135,-0.2569632236824601,1.4345182113439128,1.4188138789976787,0.46397156768163295
0.271633829921484,-0.10270896018482745,-0.22982536675408483,0.03952975140446897,-0.14777584817680808,0.9807306533895042,1.0044074964237932,0.9325924989990049
0.06092489673756063,-0.3427868902217597,0.19891154463402927,0.031231634548217393,0.952395789517957,0.8450935313346535,0.8381102473073263,0.9817035923440725
0.262159563601017,-0.0015902575105428696,-0.19557970762252808,0.0343644506234753,-0.19555771160539562,1.0435939535096441,1.003287153464289,0.8994731772021226
0.9835257814265788,-0.41572724818252027,-0.4432809285353869,0.5268687675857339,-0.3249208054607972,1.7382589450010868,1.6962878513817055,0.2350261336910873
0.7988811801187694,-0.284276309190318,-0.13974145986139774,0.33930882496569614,-0.07187854076243258,1.0339360806196878,1.028326514971682,0.8109323122864367
0.989908121759072,-0.4051195210777223,-0.1119404542259872,0.5309895013518475,-0.026018935210746663,0.9672356434538413,0.9717154916615636,0.6840114604738516
0.9740984297823161,-0.26327747385948896,0.058929899241775274,0.4917626325126454,0.09209137609002098,0.923716281616708,0.9368872007022204,0.7700563625743856
0.2574330277275294,0.487015112536028,-0.04392465832643211,0.09243181184210147,0.625763430542659,0.6303804155756874,0.5541291621309318,0.9999839139719655
0.7681278917007148,0.4228735016658902,0.3909325923305005,0.33971572860708543,0.4710839084420237,1.1283662984865899,0.8717967775380866,0.9985002049887113
0.48744644690304995,0.40470222174189985,-0.3954042228870094,0.1597479913699114,-0.037739742428068435,0.22796331890784102,0.32518841180677566,0.9999980512668913
0.5308912415057421,-0.31569849769584835,-0.20744025288149714,0.16583914051560797,-0.026029238879177,0.9085724999704646,0.9357030995160799,0.8611667107834193
0.4894009253475815,-0.18044623383320868,-0.04884417471475899,0.12789684369168178,0.017911285854201497,0.8519802460165797,0.8793833071480381,0.9043674985134366
0.2692188879009336,-0.04509657435119152,-0.2949587155599147,0.03674783005586087,-0.27704229128143276,1.2129017555584654,1.221214698012114,0.7460107888051472
0.9976508903782815,-0.27500481717288494,0.40645137638784945,0.5165605619033619,0.42817617041951456,0.9419609255586175,0.9797117061260552,0.7964934157687075
0.7818219836335629,0.46217804471962154,0.3463535555638373,0.3590249433015727,0.44357832264414354,1.09614718897161,1.2285580994256629,-0.9936219120693012
0.5184806496836245,-0.3961738625075668,-0.27339053992182016,0.17364952438171777,0.014349082244137496,0.8698484486057061,0.8909389388899555,0.808967708366347
0.8149186281953007,0.014648837735876441,0.3660379380453378,0.33209983240160834,0.36614034771335513,0.9256395115377212,0.9372871007553035,0.673501796942995
0.09385892143473029,0.2749167087022215,0.2952831806614995,0.023299547747360965,0.8667742209681802,0.4524045090898149,0.4050318247569083,0.9999978153048295
0.2884164950810373,-0.38230938580818474,-0.44375768583267927,0.07813215393667286,0.23144543544610482,0.8447812475053851,0.8175669019448206,0.9514550693416547
0.848677029600367,0.489435494877398,0.0273297147359699,0.42001312619712194,0.16601606470022148,0.7983040087320202,0.9247952627019419,0.9987789484110512
0.5353915467858315,-0.38598542963154614,-0.09171028225682676,0.18056824215682488,0.1334790749533216,0.8839314899858728,0.8637481601741511,0.921590515382461
0.692767997039482,-0.37454734998755157,0.17243654560297728,0.27503517820672224,0.27796425812756376,0.913770784741697,0.8686812338398829,0.8942820936373668
0.003768810536712408,0.3331767455674708,-0.15886582457460463,0.027758787913163607,0.9997035091658291,0.4893806397977423,0.4567338832631432,0.9999973110039091
0.9159019207581878,-0.083288440015167,0.08833741070702672,0.4211724052843088,0.09209131926185478,0.9180745155285192,0.9292532747438206,0.6755556473613455
